,RainToday,Region
132,0,New South Wales
133,0,New South Wales
134,0,New South Wales
135,0,New South Wales
136,0,New South Wales
137,0,New South Wales
138,0,New South Wales
139,0,New South Wales
140,0,New South Wales
141,0,New South Wales
142,0,New South Wales
143,0,New South Wales
144,0,New South Wales
145,1,New South Wales
146,0,New South Wales
147,0,New South Wales
148,0,New South Wales
149,0,New South Wales
150,0,New South Wales
151,1,New South Wales
152,1,New South Wales
153,0,New South Wales
154,0,New South Wales
155,0,New South Wales
156,0,New South Wales
157,0,New South Wales
158,0,New South Wales
159,1,New South Wales
160,1,New South Wales
161,0,New South Wales
162,0,New South Wales
163,0,New South Wales
164,0,New South Wales
165,0,New South Wales
166,0,New South Wales
167,0,New South Wales
168,1,New South Wales
169,1,New South Wales
170,1,New South Wales
171,0,New South Wales
172,0,New South Wales
173,0,New South Wales
174,0,New South Wales
175,1,New South Wales
176,0,New South Wales
177,0,New South Wales
178,0,New South Wales
179,0,New South Wales
180,0,New South Wales
181,0,New South Wales
182,0,New South Wales
183,0,New South Wales
184,0,New South Wales
185,1,New South Wales
186,1,New South Wales
187,1,New South Wales
188,1,New South Wales
189,1,New South Wales
190,0,New South Wales
191,1,New South Wales
192,0,New South Wales
193,0,New South Wales
194,1,New South Wales
195,1,New South Wales
196,0,New South Wales
197,0,New South Wales
198,1,New South Wales
199,1,New South Wales
200,0,New South Wales
201,0,New South Wales
202,1,New South Wales
203,0,New South Wales
204,0,New South Wales
205,0,New South Wales
206,0,New South Wales
207,1,New South Wales
208,0,New South Wales
209,0,New South Wales
210,0,New South Wales
211,0,New South Wales
212,1,New South Wales
213,0,New South Wales
214,0,New South Wales
215,0,New South Wales
216,0,New South Wales
217,0,New South Wales
218,0,New South Wales
219,0,New South Wales
220,1,New South Wales
221,0,New South Wales
222,1,New South Wales
223,1,New South Wales
224,1,New South Wales
225,0,New South Wales
226,0,New South Wales
227,0,New South Wales
228,1,New South Wales
229,0,New South Wales
230,0,New South Wales
231,0,New South Wales
232,0,New South Wales
233,0,New South Wales
234,0,New South Wales
235,0,New South Wales
236,0,New South Wales
237,0,New South Wales
238,0,New South Wales
239,0,New South Wales
240,0,New South Wales
241,1,New South Wales
242,0,New South Wales
243,0,New South Wales
244,0,New South Wales
245,0,New South Wales
246,0,New South Wales
247,0,New South Wales
248,0,New South Wales
249,0,New South Wales
250,0,New South Wales
251,0,New South Wales
252,1,New South Wales
253,0,New South Wales
254,1,New South Wales
255,1,New South Wales
256,1,New South Wales
257,1,New South Wales
258,1,New South Wales
259,1,New South Wales
260,0,New South Wales
261,1,New South Wales
262,1,New South Wales
263,0,New South Wales
264,0,New South Wales
265,0,New South Wales
266,0,New South Wales
267,0,New South Wales
268,1,New South Wales
269,0,New South Wales
270,0,New South Wales
271,1,New South Wales
272,1,New South Wales
273,1,New South Wales
274,0,New South Wales
275,0,New South Wales
276,1,New South Wales
277,1,New South Wales
278,1,New South Wales
279,1,New South Wales
280,0,New South Wales
281,1,New South Wales
282,0,New South Wales
283,1,New South Wales
284,1,New South Wales
285,0,New South Wales
286,1,New South Wales
287,0,New South Wales
288,0,New South Wales
289,1,New South Wales
290,1,New South Wales
291,0,New South Wales
292,1,New South Wales
293,1,New South Wales
294,0,New South Wales
295,1,New South Wales
296,0,New South Wales
297,0,New South Wales
298,1,New South Wales
299,0,New South Wales
300,0,New South Wales
301,1,New South Wales
302,1,New South Wales
303,1,New South Wales
304,1,New South Wales
305,1,New South Wales
306,1,New South Wales
307,1,New South Wales
308,0,New South Wales
309,0,New South Wales
310,0,New South Wales
311,0,New South Wales
312,0,New South Wales
313,0,New South Wales
314,0,New South Wales
315,1,New South Wales
316,1,New South Wales
317,1,New South Wales
318,1,New South Wales
319,1,New South Wales
320,1,New South Wales
321,1,New South Wales
322,0,New South Wales
323,0,New South Wales
324,0,New South Wales
325,0,New South Wales
326,0,New South Wales
327,1,New South Wales
328,0,New South Wales
329,0,New South Wales
330,1,New South Wales
331,0,New South Wales
332,0,New South Wales
333,0,New South Wales
334,0,New South Wales
335,0,New South Wales
336,1,New South Wales
337,1,New South Wales
338,0,New South Wales
339,0,New South Wales
340,0,New South Wales
341,0,New South Wales
342,0,New South Wales
343,0,New South Wales
344,0,New South Wales
345,1,New South Wales
346,0,New South Wales
347,0,New South Wales
348,0,New South Wales
349,0,New South Wales
350,1,New South Wales
351,1,New South Wales
352,1,New South Wales
353,0,New South Wales
354,0,New South Wales
355,0,New South Wales
356,0,New South Wales
357,1,New South Wales
358,1,New South Wales
359,1,New South Wales
360,0,New South Wales
361,0,New South Wales
362,0,New South Wales
363,0,New South Wales
364,0,New South Wales
365,0,New South Wales
366,1,New South Wales
367,0,New South Wales
368,0,New South Wales
369,1,New South Wales
370,0,New South Wales
371,0,New South Wales
372,1,New South Wales
373,0,New South Wales
374,1,New South Wales
375,1,New South Wales
376,0,New South Wales
377,1,New South Wales
378,0,New South Wales
379,0,New South Wales
380,0,New South Wales
381,0,New South Wales
382,0,New South Wales
383,0,New South Wales
384,1,New South Wales
385,0,New South Wales
386,1,New South Wales
387,1,New South Wales
388,0,New South Wales
389,0,New South Wales
390,0,New South Wales
391,0,New South Wales
392,0,New South Wales
393,1,New South Wales
394,1,New South Wales
395,0,New South Wales
396,0,New South Wales
397,0,New South Wales
398,0,New South Wales
399,0,New South Wales
400,0,New South Wales
401,0,New South Wales
402,1,New South Wales
403,1,New South Wales
404,0,New South Wales
405,0,New South Wales
406,0,New South Wales
407,0,New South Wales
408,0,New South Wales
409,1,New South Wales
410,1,New South Wales
411,1,New South Wales
412,0,New South Wales
413,0,New South Wales
414,0,New South Wales
415,0,New South Wales
416,1,New South Wales
417,1,New South Wales
418,1,New South Wales
419,1,New South Wales
420,1,New South Wales
421,1,New South Wales
422,1,New South Wales
423,0,New South Wales
424,1,New South Wales
425,0,New South Wales
426,0,New South Wales
427,0,New South Wales
428,0,New South Wales
429,1,New South Wales
430,1,New South Wales
431,1,New South Wales
432,0,New South Wales
433,1,New South Wales
434,1,New South Wales
435,1,New South Wales
436,0,New South Wales
437,0,New South Wales
438,0,New South Wales
439,0,New South Wales
440,0,New South Wales
441,0,New South Wales
442,0,New South Wales
443,1,New South Wales
444,0,New South Wales
445,0,New South Wales
446,0,New South Wales
447,0,New South Wales
448,0,New South Wales
449,0,New South Wales
450,0,New South Wales
451,0,New South Wales
452,0,New South Wales
453,1,New South Wales
454,0,New South Wales
455,0,New South Wales
456,1,New South Wales
457,1,New South Wales
458,0,New South Wales
459,1,New South Wales
460,1,New South Wales
461,1,New South Wales
462,0,New South Wales
463,0,New South Wales
464,0,New South Wales
465,0,New South Wales
466,0,New South Wales
467,0,New South Wales
468,0,New South Wales
469,0,New South Wales
470,0,New South Wales
471,0,New South Wales
472,0,New South Wales
473,0,New South Wales
474,0,New South Wales
475,0,New South Wales
476,1,New South Wales
477,0,New South Wales
478,0,New South Wales
479,0,New South Wales
480,0,New South Wales
481,0,New South Wales
482,1,New South Wales
483,0,New South Wales
484,0,New South Wales
485,1,New South Wales
486,0,New South Wales
487,0,New South Wales
488,0,New South Wales
489,1,New South Wales
490,0,New South Wales
491,0,New South Wales
492,0,New South Wales
493,0,New South Wales
494,0,New South Wales
495,0,New South Wales
496,0,New South Wales
497,0,New South Wales
498,0,New South Wales
499,0,New South Wales
500,1,New South Wales
501,0,New South Wales
502,0,New South Wales
503,0,New South Wales
504,0,New South Wales
505,0,New South Wales
506,0,New South Wales
507,0,New South Wales
508,0,New South Wales
509,0,New South Wales
510,0,New South Wales
511,1,New South Wales
512,1,New South Wales
513,0,New South Wales
514,0,New South Wales
515,1,New South Wales
516,0,New South Wales
517,0,New South Wales
518,0,New South Wales
519,0,New South Wales
520,0,New South Wales
521,0,New South Wales
522,0,New South Wales
523,0,New South Wales
524,0,New South Wales
525,0,New South Wales
526,0,New South Wales
527,0,New South Wales
528,0,New South Wales
529,0,New South Wales
530,0,New South Wales
531,1,New South Wales
532,0,New South Wales
533,0,New South Wales
534,1,New South Wales
535,1,New South Wales
536,0,New South Wales
537,1,New South Wales
538,0,New South Wales
539,0,New South Wales
540,0,New South Wales
541,0,New South Wales
542,0,New South Wales
543,0,New South Wales
544,0,New South Wales
545,0,New South Wales
546,0,New South Wales
547,0,New South Wales
548,0,New South Wales
549,0,New South Wales
550,0,New South Wales
551,0,New South Wales
552,0,New South Wales
553,0,New South Wales
554,0,New South Wales
555,0,New South Wales
556,0,New South Wales
557,0,New South Wales
558,0,New South Wales
559,0,New South Wales
560,0,New South Wales
561,0,New South Wales
562,0,New South Wales
563,0,New South Wales
564,0,New South Wales
565,0,New South Wales
566,0,New South Wales
567,0,New South Wales
568,0,New South Wales
569,1,New South Wales
570,1,New South Wales
571,0,New South Wales
572,0,New South Wales
573,0,New South Wales
574,1,New South Wales
575,1,New South Wales
576,1,New South Wales
577,1,New South Wales
578,1,New South Wales
579,1,New South Wales
580,1,New South Wales
581,0,New South Wales
582,0,New South Wales
583,0,New South Wales
584,0,New South Wales
585,0,New South Wales
586,0,New South Wales
587,0,New South Wales
588,0,New South Wales
589,0,New South Wales
590,0,New South Wales
591,0,New South Wales
592,0,New South Wales
593,1,New South Wales
594,0,New South Wales
595,0,New South Wales
596,0,New South Wales
597,0,New South Wales
598,0,New South Wales
599,0,New South Wales
600,0,New South Wales
601,0,New South Wales
602,0,New South Wales
603,0,New South Wales
604,1,New South Wales
605,0,New South Wales
606,0,New South Wales
607,0,New South Wales
608,1,New South Wales
609,1,New South Wales
610,0,New South Wales
611,0,New South Wales
612,0,New South Wales
613,0,New South Wales
614,1,New South Wales
615,1,New South Wales
616,0,New South Wales
617,0,New South Wales
618,0,New South Wales
619,0,New South Wales
620,0,New South Wales
621,0,New South Wales
622,0,New South Wales
623,0,New South Wales
624,0,New South Wales
625,1,New South Wales
626,1,New South Wales
627,0,New South Wales
628,1,New South Wales
629,1,New South Wales
630,0,New South Wales
631,1,New South Wales
632,0,New South Wales
633,0,New South Wales
634,1,New South Wales
635,1,New South Wales
636,0,New South Wales
637,0,New South Wales
638,0,New South Wales
639,0,New South Wales
640,0,New South Wales
641,1,New South Wales
642,0,New South Wales
643,0,New South Wales
644,0,New South Wales
645,0,New South Wales
646,0,New South Wales
647,0,New South Wales
648,0,New South Wales
649,0,New South Wales
650,0,New South Wales
651,0,New South Wales
652,0,New South Wales
653,0,New South Wales
654,0,New South Wales
655,0,New South Wales
656,1,New South Wales
657,1,New South Wales
658,0,New South Wales
659,1,New South Wales
660,0,New South Wales
661,0,New South Wales
662,0,New South Wales
663,0,New South Wales
664,1,New South Wales
665,0,New South Wales
666,0,New South Wales
667,0,New South Wales
668,0,New South Wales
669,0,New South Wales
670,0,New South Wales
671,0,New South Wales
672,0,New South Wales
673,0,New South Wales
674,0,New South Wales
675,0,New South Wales
676,0,New South Wales
677,0,New South Wales
678,1,New South Wales
679,1,New South Wales
680,0,New South Wales
681,0,New South Wales
682,0,New South Wales
683,0,New South Wales
684,0,New South Wales
685,0,New South Wales
686,0,New South Wales
687,0,New South Wales
688,0,New South Wales
689,1,New South Wales
690,1,New South Wales
691,0,New South Wales
692,0,New South Wales
693,0,New South Wales
694,1,New South Wales
695,0,New South Wales
696,0,New South Wales
697,0,New South Wales
698,0,New South Wales
699,0,New South Wales
700,0,New South Wales
701,0,New South Wales
702,0,New South Wales
703,0,New South Wales
704,0,New South Wales
705,0,New South Wales
706,0,New South Wales
707,0,New South Wales
708,1,New South Wales
709,1,New South Wales
710,0,New South Wales
711,0,New South Wales
712,0,New South Wales
713,1,New South Wales
714,1,New South Wales
715,1,New South Wales
716,1,New South Wales
717,1,New South Wales
718,0,New South Wales
719,1,New South Wales
720,0,New South Wales
721,0,New South Wales
722,1,New South Wales
723,0,New South Wales
724,0,New South Wales
725,0,New South Wales
726,1,New South Wales
727,0,New South Wales
728,0,New South Wales
729,0,New South Wales
730,0,New South Wales
731,0,New South Wales
732,0,New South Wales
733,0,New South Wales
734,0,New South Wales
735,0,New South Wales
736,0,New South Wales
737,0,New South Wales
738,0,New South Wales
739,0,New South Wales
740,1,New South Wales
741,0,New South Wales
742,0,New South Wales
743,0,New South Wales
744,0,New South Wales
745,0,New South Wales
746,0,New South Wales
747,0,New South Wales
748,0,New South Wales
749,1,New South Wales
750,0,New South Wales
751,0,New South Wales
752,0,New South Wales
753,0,New South Wales
754,0,New South Wales
755,0,New South Wales
756,1,New South Wales
757,0,New South Wales
758,0,New South Wales
759,1,New South Wales
760,1,New South Wales
761,1,New South Wales
762,1,New South Wales
763,1,New South Wales
764,0,New South Wales
765,0,New South Wales
766,0,New South Wales
767,0,New South Wales
768,1,New South Wales
769,0,New South Wales
770,0,New South Wales
771,0,New South Wales
772,0,New South Wales
773,0,New South Wales
774,0,New South Wales
775,0,New South Wales
776,1,New South Wales
777,0,New South Wales
778,1,New South Wales
779,0,New South Wales
780,1,New South Wales
781,0,New South Wales
782,0,New South Wales
783,0,New South Wales
784,0,New South Wales
785,0,New South Wales
786,0,New South Wales
787,0,New South Wales
788,0,New South Wales
789,0,New South Wales
790,0,New South Wales
791,0,New South Wales
792,1,New South Wales
793,0,New South Wales
794,0,New South Wales
795,0,New South Wales
796,0,New South Wales
797,0,New South Wales
798,0,New South Wales
799,0,New South Wales
800,0,New South Wales
801,1,New South Wales
802,1,New South Wales
803,1,New South Wales
804,0,New South Wales
805,1,New South Wales
806,1,New South Wales
807,1,New South Wales
808,0,New South Wales
809,0,New South Wales
810,0,New South Wales
811,0,New South Wales
812,0,New South Wales
813,0,New South Wales
814,1,New South Wales
815,0,New South Wales
816,0,New South Wales
817,0,New South Wales
818,0,New South Wales
819,0,New South Wales
820,0,New South Wales
821,0,New South Wales
822,0,New South Wales
823,0,New South Wales
824,0,New South Wales
825,0,New South Wales
826,0,New South Wales
827,0,New South Wales
828,0,New South Wales
829,0,New South Wales
830,0,New South Wales
831,0,New South Wales
832,0,New South Wales
833,0,New South Wales
834,0,New South Wales
835,0,New South Wales
836,0,New South Wales
837,0,New South Wales
838,0,New South Wales
839,0,New South Wales
840,0,New South Wales
841,0,New South Wales
842,0,New South Wales
843,0,New South Wales
844,0,New South Wales
845,0,New South Wales
846,0,New South Wales
847,0,New South Wales
848,0,New South Wales
849,0,New South Wales
850,0,New South Wales
851,0,New South Wales
852,0,New South Wales
853,0,New South Wales
854,0,New South Wales
855,0,New South Wales
856,0,New South Wales
857,0,New South Wales
858,0,New South Wales
859,0,New South Wales
860,1,New South Wales
861,0,New South Wales
862,0,New South Wales
863,0,New South Wales
864,0,New South Wales
865,0,New South Wales
866,0,New South Wales
867,0,New South Wales
868,0,New South Wales
869,0,New South Wales
870,0,New South Wales
871,0,New South Wales
872,0,New South Wales
873,0,New South Wales
874,0,New South Wales
875,1,New South Wales
876,0,New South Wales
877,0,New South Wales
878,1,New South Wales
879,0,New South Wales
880,0,New South Wales
881,0,New South Wales
882,0,New South Wales
883,0,New South Wales
884,0,New South Wales
885,1,New South Wales
886,0,New South Wales
887,0,New South Wales
888,0,New South Wales
889,0,New South Wales
890,0,New South Wales
891,0,New South Wales
892,0,New South Wales
893,0,New South Wales
894,1,New South Wales
895,1,New South Wales
896,1,New South Wales
897,0,New South Wales
898,0,New South Wales
899,1,New South Wales
900,0,New South Wales
901,0,New South Wales
902,0,New South Wales
903,1,New South Wales
904,1,New South Wales
905,1,New South Wales
906,0,New South Wales
907,0,New South Wales
908,1,New South Wales
909,1,New South Wales
910,0,New South Wales
911,0,New South Wales
912,0,New South Wales
913,1,New South Wales
914,0,New South Wales
915,0,New South Wales
916,0,New South Wales
917,0,New South Wales
918,0,New South Wales
919,0,New South Wales
920,0,New South Wales
921,0,New South Wales
922,0,New South Wales
923,0,New South Wales
924,0,New South Wales
925,1,New South Wales
926,0,New South Wales
927,0,New South Wales
928,0,New South Wales
929,0,New South Wales
930,0,New South Wales
931,0,New South Wales
932,1,New South Wales
933,0,New South Wales
934,0,New South Wales
935,0,New South Wales
936,1,New South Wales
937,1,New South Wales
938,0,New South Wales
939,0,New South Wales
940,1,New South Wales
941,1,New South Wales
942,0,New South Wales
943,0,New South Wales
944,0,New South Wales
945,0,New South Wales
946,0,New South Wales
947,1,New South Wales
948,0,New South Wales
949,0,New South Wales
950,0,New South Wales
951,1,New South Wales
952,1,New South Wales
953,0,New South Wales
954,0,New South Wales
955,0,New South Wales
956,0,New South Wales
957,0,New South Wales
958,0,New South Wales
959,0,New South Wales
960,0,New South Wales
961,0,New South Wales
962,0,New South Wales
963,1,New South Wales
964,0,New South Wales
965,0,New South Wales
966,0,New South Wales
967,0,New South Wales
968,0,New South Wales
969,0,New South Wales
970,0,New South Wales
971,1,New South Wales
972,1,New South Wales
973,0,New South Wales
974,0,New South Wales
975,0,New South Wales
976,0,New South Wales
977,1,New South Wales
978,0,New South Wales
979,0,New South Wales
980,0,New South Wales
981,1,New South Wales
982,0,New South Wales
983,0,New South Wales
984,0,New South Wales
985,1,New South Wales
986,0,New South Wales
987,0,New South Wales
988,0,New South Wales
989,0,New South Wales
990,0,New South Wales
991,0,New South Wales
992,0,New South Wales
993,0,New South Wales
994,0,New South Wales
995,0,New South Wales
996,0,New South Wales
997,0,New South Wales
998,0,New South Wales
999,1,New South Wales
1000,0,New South Wales
1001,0,New South Wales
1002,0,New South Wales
1003,1,New South Wales
1004,1,New South Wales
1005,1,New South Wales
1006,1,New South Wales
1007,0,New South Wales
1008,1,New South Wales
1009,0,New South Wales
1010,0,New South Wales
1011,1,New South Wales
1012,0,New South Wales
1013,0,New South Wales
1014,1,New South Wales
1015,0,New South Wales
1016,0,New South Wales
1017,0,New South Wales
1018,0,New South Wales
1019,1,New South Wales
1020,0,New South Wales
1021,0,New South Wales
1022,0,New South Wales
1023,0,New South Wales
1024,0,New South Wales
1025,1,New South Wales
1026,0,New South Wales
1027,0,New South Wales
1028,0,New South Wales
1029,0,New South Wales
1030,0,New South Wales
1031,0,New South Wales
1032,0,New South Wales
1033,0,New South Wales
1034,0,New South Wales
1035,0,New South Wales
1036,0,New South Wales
1037,0,New South Wales
1038,0,New South Wales
1039,0,New South Wales
1040,0,New South Wales
1041,0,New South Wales
1042,0,New South Wales
1043,0,New South Wales
1044,0,New South Wales
1045,0,New South Wales
1046,0,New South Wales
1047,1,New South Wales
1048,0,New South Wales
1049,0,New South Wales
1050,0,New South Wales
1051,0,New South Wales
1052,0,New South Wales
1053,0,New South Wales
1054,0,New South Wales
1055,0,New South Wales
1056,0,New South Wales
1057,0,New South Wales
1058,0,New South Wales
1059,0,New South Wales
1060,0,New South Wales
1061,0,New South Wales
1062,0,New South Wales
1063,0,New South Wales
1064,0,New South Wales
1065,0,New South Wales
1066,0,New South Wales
1067,0,New South Wales
1068,0,New South Wales
1069,1,New South Wales
1070,0,New South Wales
1071,0,New South Wales
1072,0,New South Wales
1073,1,New South Wales
1074,0,New South Wales
1075,0,New South Wales
1076,0,New South Wales
1077,0,New South Wales
1078,0,New South Wales
1079,0,New South Wales
1080,0,New South Wales
1081,0,New South Wales
1082,0,New South Wales
1083,1,New South Wales
1084,0,New South Wales
1085,0,New South Wales
1086,0,New South Wales
1087,1,New South Wales
1088,1,New South Wales
1089,0,New South Wales
1090,0,New South Wales
1091,1,New South Wales
1092,0,New South Wales
1093,0,New South Wales
1094,0,New South Wales
1095,0,New South Wales
1096,0,New South Wales
1097,0,New South Wales
1098,0,New South Wales
1099,0,New South Wales
1100,0,New South Wales
1101,0,New South Wales
1102,0,New South Wales
1103,0,New South Wales
1104,0,New South Wales
1105,0,New South Wales
1106,0,New South Wales
1107,1,New South Wales
1108,0,New South Wales
1109,1,New South Wales
1110,0,New South Wales
1111,0,New South Wales
1112,0,New South Wales
1113,0,New South Wales
1114,0,New South Wales
1115,0,New South Wales
1116,0,New South Wales
1117,0,New South Wales
1118,0,New South Wales
1119,0,New South Wales
1120,0,New South Wales
1121,0,New South Wales
1122,0,New South Wales
1123,0,New South Wales
1124,0,New South Wales
1125,0,New South Wales
1126,1,New South Wales
1127,1,New South Wales
1128,0,New South Wales
1129,0,New South Wales
1130,0,New South Wales
1131,0,New South Wales
1132,0,New South Wales
1133,1,New South Wales
1134,0,New South Wales
1135,0,New South Wales
1136,0,New South Wales
1137,0,New South Wales
1138,0,New South Wales
1139,0,New South Wales
1140,0,New South Wales
1141,0,New South Wales
1142,1,New South Wales
1143,0,New South Wales
1144,0,New South Wales
1145,0,New South Wales
1146,0,New South Wales
1147,1,New South Wales
1148,0,New South Wales
1149,0,New South Wales
1150,0,New South Wales
1151,0,New South Wales
1152,0,New South Wales
1153,0,New South Wales
1154,0,New South Wales
1155,0,New South Wales
1156,0,New South Wales
1157,1,New South Wales
1158,1,New South Wales
1159,1,New South Wales
1160,0,New South Wales
1161,0,New South Wales
1162,0,New South Wales
1163,1,New South Wales
1164,1,New South Wales
1165,0,New South Wales
1166,0,New South Wales
1167,0,New South Wales
1168,0,New South Wales
1169,1,New South Wales
1170,0,New South Wales
1171,0,New South Wales
1172,0,New South Wales
1173,0,New South Wales
1174,0,New South Wales
1175,0,New South Wales
1176,0,New South Wales
1177,0,New South Wales
1178,0,New South Wales
1179,0,New South Wales
1180,0,New South Wales
1181,0,New South Wales
1182,1,New South Wales
1183,1,New South Wales
1184,1,New South Wales
1185,0,New South Wales
1186,0,New South Wales
1187,0,New South Wales
1188,0,New South Wales
1189,0,New South Wales
1190,1,New South Wales
1191,1,New South Wales
1192,0,New South Wales
1193,0,New South Wales
1194,0,New South Wales
1195,1,New South Wales
1196,0,New South Wales
1197,0,New South Wales
1198,0,New South Wales
1199,0,New South Wales
1200,0,New South Wales
1201,0,New South Wales
1202,0,New South Wales
1203,1,New South Wales
1204,1,New South Wales
1205,0,New South Wales
1206,0,New South Wales
1207,0,New South Wales
1208,0,New South Wales
1209,0,New South Wales
1210,0,New South Wales
1211,0,New South Wales
1212,1,New South Wales
1213,1,New South Wales
1214,0,New South Wales
1215,0,New South Wales
1216,0,New South Wales
1217,0,New South Wales
1218,0,New South Wales
1219,0,New South Wales
1220,0,New South Wales
1221,1,New South Wales
1222,0,New South Wales
1223,0,New South Wales
1224,1,New South Wales
1225,1,New South Wales
1226,1,New South Wales
1227,0,New South Wales
1228,0,New South Wales
1229,1,New South Wales
1230,0,New South Wales
1231,0,New South Wales
1232,0,New South Wales
1233,0,New South Wales
1234,0,New South Wales
1235,1,New South Wales
1236,0,New South Wales
1237,0,New South Wales
1238,0,New South Wales
1239,0,New South Wales
1240,0,New South Wales
1241,0,New South Wales
1242,0,New South Wales
1243,1,New South Wales
1244,1,New South Wales
1245,1,New South Wales
1246,0,New South Wales
1247,0,New South Wales
1248,0,New South Wales
1249,0,New South Wales
1250,0,New South Wales
1251,1,New South Wales
1252,0,New South Wales
1253,0,New South Wales
1254,1,New South Wales
1255,1,New South Wales
1256,1,New South Wales
1257,0,New South Wales
1258,0,New South Wales
1259,0,New South Wales
1260,0,New South Wales
1261,0,New South Wales
1262,1,New South Wales
1263,1,New South Wales
1264,1,New South Wales
1265,1,New South Wales
1266,0,New South Wales
1267,0,New South Wales
1268,0,New South Wales
1269,0,New South Wales
1270,0,New South Wales
1271,0,New South Wales
1272,1,New South Wales
1273,1,New South Wales
1274,0,New South Wales
1275,0,New South Wales
1276,0,New South Wales
1277,1,New South Wales
1278,1,New South Wales
1279,0,New South Wales
1280,0,New South Wales
1281,0,New South Wales
1282,0,New South Wales
1283,0,New South Wales
1284,0,New South Wales
1285,0,New South Wales
1286,0,New South Wales
1287,1,New South Wales
1288,0,New South Wales
1289,0,New South Wales
1290,0,New South Wales
1291,0,New South Wales
1292,0,New South Wales
1293,0,New South Wales
1294,0,New South Wales
1295,0,New South Wales
1296,0,New South Wales
1297,0,New South Wales
1298,1,New South Wales
1299,0,New South Wales
1300,0,New South Wales
1301,0,New South Wales
1302,0,New South Wales
1303,0,New South Wales
1304,0,New South Wales
1305,1,New South Wales
1306,1,New South Wales
1307,0,New South Wales
1308,0,New South Wales
1309,0,New South Wales
1310,0,New South Wales
1311,1,New South Wales
1312,0,New South Wales
1313,0,New South Wales
1314,0,New South Wales
1315,0,New South Wales
1316,0,New South Wales
1317,0,New South Wales
1318,0,New South Wales
1319,0,New South Wales
1320,0,New South Wales
1321,0,New South Wales
1322,0,New South Wales
1323,0,New South Wales
1324,0,New South Wales
1325,0,New South Wales
1326,0,New South Wales
1327,0,New South Wales
1328,0,New South Wales
1329,0,New South Wales
1330,0,New South Wales
1331,0,New South Wales
1332,0,New South Wales
1333,0,New South Wales
1334,0,New South Wales
1335,0,New South Wales
1336,1,New South Wales
1337,1,New South Wales
1338,0,New South Wales
1339,0,New South Wales
1340,0,New South Wales
1341,0,New South Wales
1342,0,New South Wales
1343,0,New South Wales
1344,0,New South Wales
1345,0,New South Wales
1346,0,New South Wales
1347,0,New South Wales
1348,0,New South Wales
1349,0,New South Wales
1350,0,New South Wales
1351,0,New South Wales
1352,0,New South Wales
1353,0,New South Wales
1354,0,New South Wales
1355,0,New South Wales
1356,0,New South Wales
1357,0,New South Wales
1358,1,New South Wales
1359,1,New South Wales
1360,0,New South Wales
1361,0,New South Wales
