,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
24,12.9,22.8,0.0,4.6,13.4,39.0,15.0,22.0,66.0,50.0,1007.6,1005.6,4.0,7.0,18.0,21.6,0,0,0,1,0
25,13.3,20.6,0.0,6.2,5.1,56.0,24.0,28.0,89.0,59.0,1004.6,1004.3,8.0,7.0,16.2,20.1,0,0,0,1,0
26,10.7,19.1,0.8,4.8,9.3,48.0,28.0,30.0,45.0,49.0,1010.5,1009.8,5.0,7.0,16.2,17.9,0,0,0,1,0
27,13.2,18.8,6.0,4.0,8.8,59.0,30.0,39.0,60.0,50.0,1006.2,1006.6,7.0,7.0,16.4,17.4,1,0,0,1,0
28,12.2,19.6,0.0,4.6,7.1,52.0,24.0,31.0,64.0,51.0,1007.7,1006.3,8.0,6.0,14.6,18.6,0,0,0,1,0
29,12.6,17.0,0.8,4.8,6.5,56.0,28.0,35.0,66.0,43.0,1008.3,1011.6,7.0,5.0,14.3,16.6,0,0,0,1,0
30,7.3,18.8,0.0,4.8,11.7,43.0,28.0,20.0,48.0,37.0,1020.6,1020.6,5.0,1.0,15.5,17.4,0,0,0,1,0
31,4.0,22.6,0.0,4.6,11.9,43.0,13.0,13.0,55.0,33.0,1020.5,1017.0,7.0,3.0,13.3,21.3,0,0,0,1,0
32,6.2,25.3,0.0,4.8,13.8,33.0,11.0,20.0,56.0,44.0,1016.2,1013.8,3.0,1.0,16.6,23.9,0,0,0,1,0
33,6.2,23.1,0.0,5.6,13.6,37.0,17.0,22.0,68.0,45.0,1014.8,1013.3,5.0,4.0,15.8,22.3,0,0,0,1,0
34,12.7,24.7,0.0,5.4,8.5,43.0,17.0,31.0,90.0,65.0,1011.9,1010.4,8.0,5.0,16.4,21.6,0,0,0,1,0
35,13.7,21.2,1.4,4.8,8.0,44.0,19.0,26.0,89.0,41.0,1012.3,1013.0,8.0,5.0,14.8,19.9,1,0,0,1,0
36,10.1,19.3,0.0,5.8,11.7,48.0,26.0,31.0,42.0,44.0,1020.2,1021.1,7.0,6.0,17.1,17.5,0,0,0,1,0
37,6.4,21.6,0.0,5.2,9.9,43.0,19.0,28.0,52.0,41.0,1021.7,1017.7,7.0,6.0,15.3,20.8,0,0,0,1,0
38,9.0,22.5,0.0,5.2,13.8,46.0,20.0,31.0,59.0,47.0,1014.0,1011.9,1.0,1.0,16.4,21.4,0,0,0,1,0
39,7.7,22.6,0.0,6.4,11.2,39.0,7.0,28.0,68.0,39.0,1013.3,1012.7,7.0,1.0,14.7,22.1,0,0,0,1,0
40,14.0,27.2,0.0,4.8,11.6,33.0,2.0,19.0,71.0,45.0,1018.5,1016.0,7.0,1.0,18.1,26.0,0,0,0,1,0
41,13.6,39.3,0.0,6.0,13.0,63.0,28.0,37.0,24.0,8.0,1010.6,1006.3,1.0,1.0,26.6,38.2,0,0,0,1,0
42,11.8,22.1,0.0,5.0,12.1,46.0,24.0,26.0,56.0,44.0,1016.8,1017.7,5.0,3.0,17.3,21.2,0,0,0,1,0
43,13.3,19.9,0.0,6.6,12.0,46.0,28.0,33.0,63.0,38.0,1021.5,1022.8,7.0,5.0,15.4,18.3,0,0,0,1,0
44,6.8,23.1,0.0,5.4,13.4,35.0,15.0,24.0,50.0,37.0,1024.7,1022.6,1.0,3.0,16.2,22.6,0,0,0,1,0
45,4.9,29.0,0.0,5.4,13.8,39.0,13.0,22.0,53.0,25.0,1021.3,1017.7,0.0,0.0,16.7,28.6,0,0,0,1,0
46,9.7,33.7,0.0,7.2,13.4,43.0,15.0,26.0,32.0,14.0,1011.7,1009.3,2.0,1.0,23.0,32.5,0,0,0,1,0
47,12.3,30.2,0.0,8.4,12.0,48.0,15.0,13.0,69.0,17.0,1007.2,1007.3,7.0,7.0,19.8,29.5,0,0,0,1,0
48,9.0,25.7,0.0,7.0,10.8,43.0,13.0,26.0,72.0,40.0,1011.4,1007.7,2.0,6.0,17.6,24.3,0,0,0,1,0
49,14.9,22.7,0.0,8.2,5.2,80.0,50.0,39.0,42.0,51.0,996.5,1000.2,7.0,7.0,22.7,19.1,0,0,0,1,0
50,7.8,24.5,0.0,6.6,7.4,54.0,22.0,31.0,60.0,31.0,1006.6,1002.8,5.0,3.0,15.6,23.3,0,0,0,1,0
51,12.9,20.6,3.2,5.6,11.6,46.0,28.0,22.0,54.0,37.0,1010.5,1013.9,7.0,2.0,16.0,19.3,1,0,0,1,0
52,5.7,24.6,0.0,5.2,13.3,37.0,9.0,13.0,65.0,39.0,1019.0,1018.2,5.0,1.0,15.6,23.2,0,0,0,1,0
53,7.8,27.6,0.0,5.2,13.4,37.0,15.0,26.0,74.0,44.0,1022.8,1019.4,3.0,5.0,18.3,26.6,0,0,0,1,0
54,10.6,39.5,0.0,6.6,13.3,39.0,11.0,17.0,57.0,10.0,1015.6,1011.8,1.0,0.0,21.2,38.3,0,0,0,1,0
55,21.1,43.6,0.0,10.8,13.2,48.0,24.0,30.0,13.0,13.0,1009.0,1007.4,2.0,2.0,32.4,38.6,0,0,0,1,0
56,21.2,43.6,0.0,13.8,11.4,69.0,26.0,39.0,23.0,12.0,1007.4,1007.5,2.0,7.0,35.2,40.1,0,0,0,1,0
57,20.5,36.8,0.0,14.2,12.6,52.0,20.0,30.0,53.0,37.0,1011.1,1010.1,2.0,1.0,26.5,33.0,0,0,0,1,0
58,17.5,32.4,0.0,8.6,9.7,54.0,26.0,28.0,65.0,48.0,1014.6,1014.6,5.0,7.0,24.0,29.0,0,0,0,1,0
59,16.6,32.2,0.0,6.4,10.6,41.0,24.0,28.0,64.0,43.0,1016.1,1013.4,7.0,6.0,21.7,30.8,0,0,0,1,0
60,17.3,25.8,0.0,7.8,7.4,43.0,26.0,28.0,89.0,60.0,1013.5,1012.7,8.0,6.0,18.9,24.4,0,0,0,1,0
61,16.7,31.7,0.0,4.4,9.5,37.0,24.0,17.0,74.0,39.0,1013.7,1009.7,8.0,1.0,18.8,29.4,0,0,0,1,0
62,13.0,35.1,0.0,5.6,13.2,39.0,13.0,22.0,70.0,21.0,1008.9,1005.2,0.0,0.0,19.8,34.6,0,0,0,1,0
63,16.0,25.2,0.0,9.0,7.9,39.0,19.0,26.0,72.0,49.0,1008.8,1010.2,2.0,2.0,19.1,25.0,0,0,0,1,0
64,9.5,30.1,0.0,4.6,9.3,54.0,13.0,20.0,73.0,51.0,1009.0,1007.2,1.0,7.0,16.7,23.5,0,0,0,1,0
65,16.6,34.5,0.0,6.2,8.9,57.0,9.0,15.0,58.0,49.0,999.8,1003.7,5.0,5.0,24.0,26.0,0,0,0,1,0
66,14.1,21.8,0.0,7.4,6.4,48.0,19.0,28.0,52.0,40.0,1014.9,1016.1,7.0,7.0,17.1,20.1,0,0,0,1,0
67,9.3,20.1,0.0,5.2,11.1,54.0,19.0,24.0,53.0,26.0,1020.3,1019.3,7.0,4.0,15.1,19.0,0,0,0,1,0
68,7.4,19.7,0.8,6.0,7.7,54.0,17.0,39.0,74.0,56.0,1021.1,1020.9,6.0,7.0,12.7,14.8,0,0,0,1,0
69,11.9,19.0,0.4,2.6,1.7,52.0,26.0,33.0,53.0,50.0,1023.2,1023.0,7.0,8.0,14.3,15.7,0,0,0,1,0
70,11.6,21.6,0.2,4.0,11.9,57.0,30.0,37.0,40.0,42.0,1024.5,1022.7,5.0,2.0,16.3,20.6,0,0,0,1,0
71,7.1,27.3,0.0,5.4,12.7,39.0,28.0,24.0,57.0,21.0,1026.2,1022.8,1.0,0.0,15.0,26.3,0,0,0,1,0
72,8.8,26.5,0.0,6.0,11.6,41.0,7.0,20.0,72.0,30.0,1022.6,1019.8,2.0,6.0,15.9,25.7,0,0,0,1,0
73,15.1,26.0,0.0,5.0,10.1,50.0,24.0,30.0,73.0,39.0,1019.9,1018.3,7.0,3.0,18.2,25.5,0,0,0,1,0
74,13.4,29.2,0.0,6.8,12.1,39.0,26.0,11.0,69.0,28.0,1019.2,1015.0,7.0,0.0,18.1,28.9,0,0,0,1,0
75,13.6,33.5,0.0,5.2,12.1,41.0,15.0,15.0,53.0,21.0,1014.6,1011.5,1.0,3.0,20.6,32.4,0,0,0,1,0
76,14.6,33.9,0.0,6.8,11.7,50.0,15.0,30.0,36.0,18.0,1010.9,1008.5,1.0,6.0,23.3,31.7,0,0,0,1,0
77,12.9,30.8,0.0,8.6,12.1,39.0,7.0,19.0,44.0,46.0,1008.0,1007.3,2.0,6.0,22.4,26.4,0,0,0,1,0
78,15.0,22.0,0.0,7.0,1.9,41.0,15.0,26.0,74.0,51.0,1015.4,1016.4,8.0,7.0,16.7,20.1,0,0,0,1,0
79,14.8,20.1,0.0,3.8,0.0,39.0,13.0,28.0,75.0,65.0,1020.9,1019.8,8.0,8.0,16.5,18.4,0,0,0,1,0
80,10.0,27.3,0.0,2.2,12.5,41.0,19.0,15.0,57.0,27.0,1018.1,1013.6,1.0,1.0,17.1,26.1,0,0,0,1,0
81,9.3,24.9,0.0,5.4,8.3,54.0,17.0,30.0,53.0,81.0,1010.5,1013.9,1.0,8.0,19.2,16.4,0,0,0,1,0
82,7.0,20.9,0.0,4.8,11.7,46.0,19.0,31.0,50.0,34.0,1021.4,1020.6,5.0,1.0,16.3,20.3,0,0,0,1,0
83,6.1,25.4,0.0,4.8,10.0,39.0,22.0,15.0,69.0,32.0,1021.4,1018.6,7.0,7.0,14.3,24.5,0,0,0,1,0
84,10.0,32.7,0.0,4.6,9.8,26.0,15.0,9.0,76.0,16.0,1018.0,1014.4,4.0,7.0,15.9,30.7,0,0,0,1,0
85,15.8,32.2,0.0,8.2,11.9,52.0,22.0,33.0,11.0,46.0,1010.2,1011.2,3.0,2.0,27.3,24.7,0,0,0,1,0
86,13.0,22.1,0.0,8.0,4.8,41.0,15.0,28.0,65.0,39.0,1015.7,1014.9,8.0,4.0,16.5,20.9,0,0,0,1,0
87,13.9,21.7,0.0,4.0,6.0,41.0,20.0,15.0,56.0,41.0,1017.2,1016.1,8.0,6.0,15.9,20.0,0,1,0,0,0
88,8.3,28.4,0.0,3.8,9.0,39.0,26.0,17.0,64.0,22.0,1014.8,1009.8,1.0,7.0,15.6,26.7,0,1,0,0,0
89,15.5,27.7,0.4,8.0,1.9,81.0,41.0,30.0,61.0,94.0,999.5,1003.6,7.0,8.0,23.3,15.8,0,1,0,0,0
90,11.4,18.3,5.8,4.4,5.8,72.0,31.0,43.0,82.0,52.0,1012.4,1015.5,2.0,7.0,12.6,16.6,1,1,0,0,0
91,12.0,18.6,2.2,3.0,7.8,52.0,28.0,28.0,88.0,62.0,1020.2,1019.9,8.0,7.0,14.8,17.5,1,1,0,0,0
92,10.2,17.6,1.0,3.0,0.0,26.0,9.0,13.0,71.0,64.0,1018.6,1016.6,7.0,7.0,14.6,16.3,0,1,0,0,0
93,11.1,20.9,0.4,1.2,5.8,41.0,11.0,22.0,94.0,43.0,1018.2,1017.8,7.0,6.0,13.5,19.4,0,1,0,0,0
94,10.2,21.1,0.0,3.6,7.4,41.0,19.0,20.0,64.0,48.0,1022.3,1020.3,7.0,6.0,13.9,20.5,0,1,0,0,0
95,9.2,23.6,0.0,4.0,11.2,43.0,20.0,28.0,69.0,45.0,1021.8,1018.8,1.0,0.0,15.0,22.1,0,1,0,0,0
96,12.0,27.6,0.0,4.2,4.9,37.0,20.0,11.0,82.0,36.0,1020.5,1017.5,7.0,6.0,16.5,27.3,0,1,0,0,0
97,14.8,27.6,0.0,3.0,4.6,48.0,13.0,22.0,87.0,41.0,1019.5,1016.0,7.0,7.0,18.0,26.1,0,1,0,0,0
98,15.8,27.3,13.0,5.0,10.5,33.0,13.0,20.0,88.0,46.0,1015.6,1014.4,1.0,1.0,18.9,26.8,1,1,0,0,0
99,14.4,18.9,16.0,6.4,8.1,72.0,24.0,20.0,84.0,89.0,1009.8,1009.9,3.0,5.0,15.5,13.7,1,1,0,0,0
100,10.8,18.2,4.8,4.6,7.8,59.0,20.0,28.0,73.0,51.0,1012.8,1012.7,6.0,6.0,13.8,17.9,1,1,0,0,0
101,12.0,18.9,1.6,3.0,5.9,41.0,24.0,26.0,91.0,58.0,1015.2,1016.0,7.0,7.0,13.2,17.7,1,1,0,0,0
102,12.0,16.9,0.6,3.0,0.0,28.0,9.0,20.0,79.0,65.0,1020.4,1019.4,8.0,8.0,13.5,16.5,0,1,0,0,0
103,7.3,24.7,0.0,1.8,9.5,35.0,19.0,20.0,83.0,35.0,1016.1,1012.3,7.0,8.0,11.7,22.6,0,1,0,0,0
104,10.3,34.9,0.0,3.6,7.5,69.0,9.0,41.0,62.0,23.0,1009.9,1007.0,1.0,7.0,17.4,30.3,0,1,0,0,0
105,13.8,18.9,0.4,4.0,1.5,41.0,19.0,28.0,80.0,56.0,1016.1,1016.2,7.0,7.0,14.9,17.5,0,1,0,0,0
106,6.9,21.6,0.0,3.8,0.2,24.0,9.0,11.0,92.0,46.0,1017.2,1014.7,8.0,7.0,10.5,20.6,0,1,0,0,0
107,10.4,22.6,3.2,3.0,6.5,30.0,9.0,15.0,97.0,66.0,1015.5,1015.2,6.0,5.0,15.7,22.0,1,1,0,0,0
108,14.3,20.6,0.0,1.8,7.2,43.0,24.0,30.0,87.0,56.0,1021.6,1023.9,7.0,3.0,16.5,19.2,0,1,0,0,0
109,3.9,27.0,0.0,2.6,10.7,31.0,9.0,19.0,95.0,20.0,1023.5,1020.1,1.0,1.0,9.3,26.1,0,1,0,0,0
110,3.2,24.4,0.0,4.8,10.5,35.0,6.0,20.0,75.0,50.0,1022.7,1022.0,1.0,1.0,11.3,23.5,0,1,0,0,0
111,11.3,22.0,0.0,3.0,8.1,48.0,22.0,35.0,74.0,53.0,1025.9,1024.2,8.0,1.0,15.0,20.2,0,1,0,0,0
112,7.9,29.6,0.2,3.2,8.1,35.0,9.0,11.0,100.0,26.0,1022.2,1019.2,8.0,1.0,11.1,28.4,0,1,0,0,0
113,11.1,31.4,0.0,4.0,10.2,37.0,17.0,17.0,51.0,22.0,1020.6,1018.1,7.0,6.0,19.5,30.7,0,1,0,0,0
114,14.6,32.8,0.0,6.4,8.7,39.0,2.0,20.0,58.0,24.0,1018.5,1015.3,7.0,3.0,19.1,32.2,0,1,0,0,0
115,11.8,18.5,0.2,5.6,5.5,54.0,9.0,31.0,75.0,52.0,1019.1,1018.1,7.0,7.0,14.3,17.0,0,1,0,0,0
116,7.8,16.8,0.2,3.4,1.2,35.0,7.0,20.0,74.0,56.0,1025.3,1024.1,1.0,8.0,12.5,16.1,0,1,0,0,0
117,11.1,16.9,1.2,1.6,5.0,50.0,28.0,30.0,91.0,58.0,1021.4,1021.7,7.0,7.0,14.1,14.7,1,1,0,0,0
118,7.6,16.1,2.4,2.6,3.2,50.0,15.0,26.0,71.0,56.0,1028.7,1028.0,7.0,7.0,12.1,14.2,1,1,0,0,0
119,9.4,17.9,0.0,2.2,5.0,35.0,19.0,26.0,81.0,67.0,1031.8,1030.0,7.0,6.0,13.3,16.6,0,1,0,0,0
120,9.6,17.2,0.4,1.2,3.6,26.0,4.0,15.0,90.0,66.0,1029.4,1026.5,7.0,7.0,13.4,16.8,0,1,0,0,0
121,10.5,19.1,0.2,1.2,4.5,28.0,2.0,15.0,86.0,55.0,1023.5,1019.6,8.0,3.0,12.2,18.7,0,1,0,0,0
122,4.0,19.7,0.0,1.4,5.4,37.0,13.0,19.0,90.0,61.0,1021.3,1020.4,7.0,7.0,12.3,17.1,0,1,0,0,0
123,4.9,22.1,0.0,1.6,8.9,33.0,7.0,17.0,93.0,53.0,1023.9,1021.4,3.0,6.0,12.7,20.2,0,1,0,0,0
124,1.9,26.8,0.0,2.6,9.8,35.0,11.0,17.0,71.0,17.0,1021.5,1016.4,1.0,2.0,13.5,26.1,0,1,0,0,0
125,9.0,20.4,0.0,4.4,8.5,52.0,15.0,31.0,83.0,57.0,1013.6,1011.3,3.0,6.0,15.2,17.3,0,1,0,0,0
126,8.7,15.5,5.8,4.8,7.3,81.0,46.0,28.0,69.0,48.0,1011.2,1012.5,7.0,6.0,10.4,13.8,1,1,0,0,0
127,8.7,18.7,0.2,2.2,8.1,57.0,20.0,31.0,82.0,53.0,1010.5,1010.4,7.0,4.0,13.5,17.8,0,1,0,0,0
128,10.5,19.3,5.8,3.0,7.2,35.0,13.0,17.0,94.0,56.0,1017.5,1018.2,5.0,2.0,14.2,18.7,1,1,0,0,0
129,10.5,18.5,0.6,1.8,3.7,33.0,11.0,22.0,93.0,72.0,1024.7,1024.1,7.0,7.0,15.0,18.0,0,1,0,0,0
130,12.0,18.1,0.2,1.4,4.1,35.0,19.0,22.0,78.0,62.0,1026.8,1023.8,8.0,4.0,14.1,16.7,0,1,0,0,0
131,7.1,21.9,0.0,2.4,8.7,28.0,19.0,9.0,83.0,45.0,1022.7,1019.5,5.0,1.0,13.5,21.6,0,1,0,0,0
132,6.3,24.6,0.0,2.2,6.1,30.0,13.0,2.0,68.0,33.0,1022.6,1020.1,6.0,6.0,14.1,23.0,0,1,0,0,0
133,8.7,24.3,0.0,2.6,9.9,37.0,17.0,24.0,52.0,26.0,1022.7,1018.6,1.0,0.0,15.7,23.8,0,1,0,0,0
134,13.2,22.6,0.0,5.4,0.4,63.0,24.0,30.0,46.0,31.0,1013.1,1007.1,8.0,8.0,17.5,22.3,0,1,0,0,0
135,14.1,19.6,6.6,3.4,1.6,63.0,17.0,24.0,94.0,97.0,999.1,999.1,7.0,8.0,14.5,13.7,1,1,0,0,0
136,10.4,15.4,12.2,0.6,5.1,83.0,19.0,43.0,89.0,85.0,997.8,993.1,5.0,3.0,13.0,11.2,1,1,0,0,0
137,6.7,13.9,16.6,3.6,6.4,78.0,50.0,26.0,64.0,79.0,1001.2,1005.5,3.0,5.0,10.9,10.6,1,1,0,0,0
138,6.2,11.7,10.8,1.8,0.8,31.0,13.0,22.0,90.0,96.0,1011.4,1011.9,8.0,8.0,9.2,10.2,1,1,0,0,0
139,4.3,13.3,2.8,1.4,3.4,28.0,9.0,15.0,69.0,48.0,1022.8,1022.6,6.0,7.0,10.5,12.5,1,1,0,0,0
140,4.5,14.6,0.0,1.6,7.0,20.0,11.0,9.0,77.0,45.0,1024.2,1022.2,7.0,1.0,8.8,14.0,0,1,0,0,0
141,2.1,17.8,0.0,1.4,8.7,41.0,19.0,24.0,72.0,55.0,1022.1,1018.4,3.0,6.0,8.9,17.3,0,1,0,0,0
142,8.9,15.8,3.2,2.4,4.6,28.0,9.0,19.0,96.0,64.0,1023.3,1022.9,7.0,3.0,11.4,14.4,1,1,0,0,0
143,4.8,17.7,0.0,1.6,6.9,33.0,15.0,19.0,77.0,66.0,1028.4,1026.7,1.0,5.0,11.5,15.9,0,1,0,0,0
144,7.0,17.1,0.2,0.8,5.0,26.0,11.0,17.0,95.0,73.0,1029.5,1028.1,5.0,7.0,11.4,15.8,0,1,0,0,0
145,10.8,16.7,0.2,1.0,4.1,30.0,13.0,15.0,96.0,68.0,1032.2,1031.2,8.0,4.0,13.3,16.5,0,1,0,0,0
146,5.6,16.7,0.2,1.2,5.9,17.0,7.0,11.0,93.0,59.0,1033.0,1029.9,8.0,2.0,9.7,16.5,0,1,0,0,0
147,10.0,17.0,1.4,0.8,3.5,30.0,13.0,20.0,97.0,78.0,1030.3,1029.4,7.0,7.0,13.2,15.5,1,1,0,0,0
148,8.4,15.4,0.6,0.8,1.3,28.0,9.0,20.0,88.0,74.0,1033.4,1031.2,7.0,8.0,11.8,14.3,0,1,0,0,0
149,10.5,14.2,0.8,0.8,0.9,24.0,13.0,13.0,86.0,86.0,1027.3,1024.9,6.0,8.0,13.0,13.1,0,1,0,0,0
150,5.4,16.4,0.0,1.2,4.6,26.0,9.0,19.0,79.0,69.0,1024.2,1021.0,7.0,7.0,11.9,15.4,0,1,0,0,0
151,9.1,15.8,0.6,0.8,4.6,41.0,15.0,19.0,91.0,88.0,1018.0,1015.5,7.0,7.0,11.5,12.7,0,1,0,0,0
152,10.5,16.1,2.4,1.4,4.4,56.0,19.0,28.0,81.0,71.0,1013.9,1011.6,8.0,7.0,12.8,14.6,1,1,0,0,0
153,12.5,16.8,3.6,1.4,0.5,65.0,30.0,31.0,83.0,84.0,1010.3,1009.0,7.0,8.0,15.0,14.3,1,1,0,0,0
154,12.2,15.1,2.4,1.0,1.7,46.0,20.0,22.0,68.0,64.0,1015.2,1017.4,8.0,7.0,12.7,13.5,1,1,0,0,0
155,7.9,16.0,2.2,1.2,1.5,33.0,7.0,22.0,90.0,90.0,1023.1,1021.7,8.0,7.0,11.6,13.8,1,1,0,0,0
156,8.2,13.1,0.8,0.8,0.1,15.0,9.0,9.0,95.0,75.0,1025.0,1022.0,8.0,8.0,11.3,12.7,0,1,0,0,0
157,4.9,16.8,0.0,0.4,7.0,22.0,9.0,11.0,89.0,70.0,1019.7,1017.6,6.0,7.0,9.5,16.4,0,1,0,0,0
158,9.4,18.9,0.0,0.8,4.7,28.0,7.0,9.0,88.0,72.0,1021.9,1021.2,7.0,6.0,13.4,18.5,0,1,0,0,0
159,6.7,20.6,0.0,0.8,9.5,13.0,11.0,7.0,86.0,48.0,1025.4,1022.9,1.0,1.0,12.9,20.2,0,1,0,0,0
160,5.8,20.4,0.0,1.6,9.4,43.0,13.0,30.0,73.0,40.0,1022.9,1017.9,1.0,1.0,12.4,20.2,0,1,0,0,0
161,12.3,20.4,0.0,4.0,3.5,59.0,31.0,30.0,69.0,52.0,1015.4,1012.4,7.0,7.0,14.2,19.2,0,1,0,0,0
162,14.2,17.7,0.0,2.8,0.0,37.0,28.0,20.0,70.0,74.0,1016.5,1015.2,8.0,8.0,16.5,17.5,0,1,0,0,0
163,12.7,16.2,5.6,1.2,0.6,31.0,13.0,13.0,98.0,80.0,1015.1,1014.0,8.0,7.0,13.3,16.1,1,1,0,0,0
164,6.8,15.9,1.0,0.6,4.5,33.0,15.0,15.0,89.0,86.0,1021.7,1021.3,5.0,7.0,11.0,12.9,0,1,0,0,0
165,7.2,14.2,2.4,1.0,3.9,33.0,7.0,17.0,92.0,78.0,1024.4,1024.0,2.0,7.0,12.0,12.4,1,1,0,0,0
166,8.4,14.6,0.4,0.6,5.5,35.0,9.0,20.0,74.0,64.0,1028.2,1027.5,6.0,7.0,11.7,14.1,0,1,0,0,0
167,8.1,16.0,1.0,0.8,4.9,31.0,7.0,17.0,84.0,59.0,1029.9,1028.4,8.0,7.0,11.2,15.7,0,1,0,0,0
168,3.9,14.6,0.0,1.4,9.1,43.0,7.0,22.0,89.0,68.0,1032.7,1030.8,1.0,3.0,8.8,13.6,0,1,0,0,0
169,4.8,16.5,0.2,1.2,8.3,26.0,7.0,15.0,91.0,51.0,1032.9,1029.6,2.0,7.0,8.0,16.5,0,1,0,0,0
170,9.4,14.8,2.0,1.2,0.6,28.0,15.0,17.0,89.0,79.0,1028.2,1025.1,8.0,8.0,11.0,14.3,1,0,0,0,1
171,7.0,15.1,0.2,0.4,7.3,26.0,15.0,15.0,94.0,74.0,1018.7,1016.1,3.0,7.0,8.0,14.4,0,0,0,0,1
172,6.8,15.7,0.0,0.8,5.4,22.0,13.0,9.0,95.0,69.0,1016.8,1014.3,6.0,7.0,10.4,15.5,0,0,0,0,1
173,8.7,10.8,1.2,1.0,0.0,33.0,15.0,13.0,95.0,94.0,1010.6,1007.1,8.0,8.0,9.8,10.2,1,0,0,0,1
174,5.6,14.1,4.2,1.0,3.3,30.0,6.0,6.0,99.0,87.0,1006.0,1005.5,7.0,7.0,9.4,12.1,1,0,0,0,1
