MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
9.9,28.4,0.0,2.8,4.7,30.0,17.0,9.0,55.0,31.0,1021.6,1017.2,8.0,7.0,18.5,26.9,0,1,0,0,0
13.9,15.6,11.4,3.8,0.0,50.0,24.0,9.0,96.0,97.0,1006.5,1005.6,8.0,8.0,14.1,15.4,1,0,0,0,1
11.5,15.5,0.0,4.2,8.7,52.0,17.0,30.0,60.0,56.0,1024.3,1023.1,6.0,7.0,13.2,14.9,0,0,1,0,0
6.5,26.3,0.0,4.8,9.7,28.0,9.0,9.0,50.0,29.0,1025.0,1020.8,0.0,2.0,17.5,24.6,0,1,0,0,0
7.9,19.7,0.0,0.2,6.5,31.0,11.0,15.0,86.0,41.0,1026.0,1021.9,6.0,5.0,11.7,18.7,0,0,0,0,1
10.6,17.1,3.6,0.0,9.3,41.0,20.0,19.0,73.0,58.0,1019.5,1016.3,5.0,3.0,12.4,16.7,1,0,0,0,1
6.5,22.2,0.0,3.0,10.2,37.0,7.0,17.0,67.0,41.0,1022.2,1020.7,7.0,3.0,14.0,21.8,0,0,0,0,1
9.0,24.0,0.0,6.6,9.3,31.0,7.0,15.0,56.0,41.0,1019.1,1015.5,6.0,6.0,17.8,23.2,0,1,0,0,0
7.9,19.2,4.0,2.2,6.0,30.0,7.0,13.0,87.0,57.0,1019.9,1019.7,7.0,6.0,12.5,17.4,1,1,0,0,0
6.0,16.3,18.0,1.2,5.7,43.0,9.0,30.0,95.0,53.0,1023.5,1024.7,3.0,3.0,9.0,16.0,1,0,0,0,1
10.0,22.9,0.0,4.2,9.3,33.0,9.0,19.0,71.0,49.0,1025.1,1022.3,1.0,0.0,16.1,21.2,0,1,0,0,0
5.0,22.8,0.0,4.4,9.1,31.0,4.0,11.0,68.0,39.0,1026.8,1025.4,0.0,0.0,12.4,22.5,0,0,0,0,1
20.0,33.8,0.0,10.2,11.8,35.0,13.0,13.0,41.0,27.0,1008.7,1004.5,1.0,1.0,25.5,33.3,0,1,0,0,0
18.8,21.0,2.6,2.4,0.0,28.0,9.0,9.0,94.0,80.0,1014.2,1012.6,7.0,8.0,19.4,20.7,1,1,0,0,0
11.5,26.0,0.0,8.2,13.1,37.0,9.0,20.0,46.0,42.0,1015.7,1012.5,0.0,0.0,18.8,24.8,0,0,0,1,0
9.9,19.4,2.2,1.2,7.3,28.0,11.0,13.0,94.0,56.0,1016.4,1014.4,7.0,2.0,10.8,19.0,1,0,0,0,1
12.2,19.0,4.2,7.0,1.6,28.0,6.0,13.0,95.0,69.0,1015.3,1013.7,7.0,6.0,12.5,17.3,1,0,1,0,0
10.0,25.5,0.0,4.2,9.8,37.0,20.0,11.0,40.0,24.0,1029.0,1024.7,1.0,1.0,17.4,24.8,0,1,0,0,0
7.0,28.4,0.0,5.6,10.6,35.0,17.0,24.0,30.0,16.0,1026.0,1023.1,0.0,1.0,20.7,26.6,0,0,1,0,0
7.8,18.1,7.8,1.0,2.0,30.0,11.0,11.0,82.0,86.0,1021.6,1018.3,7.0,7.0,11.8,15.0,1,0,0,0,1
15.1,29.8,0.0,12.6,13.1,59.0,31.0,31.0,42.0,22.0,1017.0,1012.8,1.0,1.0,20.3,28.4,0,0,0,1,0
9.0,15.8,5.6,0.4,4.3,22.0,7.0,9.0,96.0,86.0,1022.8,1020.6,7.0,6.0,10.7,13.2,1,0,0,0,1
16.0,32.0,0.0,7.4,10.4,37.0,19.0,11.0,39.0,21.0,1022.0,1017.8,0.0,1.0,23.3,31.6,0,1,0,0,0
13.1,16.6,14.2,1.0,5.5,63.0,20.0,26.0,78.0,47.0,1005.1,1009.6,7.0,5.0,16.5,14.3,1,0,0,0,1
16.5,32.9,0.0,9.8,11.5,41.0,11.0,24.0,41.0,33.0,1008.4,1007.6,7.0,6.0,27.5,30.9,0,0,0,1,0
5.0,21.7,0.0,2.4,9.0,39.0,13.0,13.0,78.0,47.0,1029.2,1026.1,1.0,1.0,13.1,21.5,0,0,0,0,1
13.6,19.5,0.0,7.6,3.2,43.0,4.0,19.0,66.0,39.0,1013.8,1013.7,7.0,7.0,15.8,18.6,0,0,1,0,0
3.4,16.8,0.0,2.0,9.2,30.0,17.0,13.0,63.0,43.0,1033.2,1029.2,0.0,0.0,9.6,16.4,0,0,0,0,1
4.5,18.6,2.2,0.4,8.8,26.0,9.0,13.0,69.0,43.0,1026.2,1022.7,1.0,1.0,9.2,17.7,1,0,0,0,1
23.7,39.7,0.0,10.4,12.8,41.0,19.0,13.0,24.0,12.0,1012.1,1009.1,1.0,1.0,28.7,37.5,0,0,0,1,0
17.0,32.9,0.0,9.2,11.3,50.0,26.0,11.0,28.0,12.0,1013.0,1009.8,5.0,3.0,24.5,32.0,0,1,0,0,0
11.9,26.4,0.0,2.2,9.5,56.0,4.0,22.0,52.0,36.0,1021.6,1019.5,1.0,1.0,19.0,25.1,0,1,0,0,0
3.3,20.3,0.0,1.8,9.4,19.0,9.0,2.0,59.0,37.0,1032.0,1028.1,0.0,0.0,11.6,19.8,0,0,0,0,1
19.9,40.1,0.0,12.0,12.7,48.0,30.0,11.0,43.0,10.0,1016.0,1013.0,0.0,1.0,26.8,39.0,0,0,0,1,0
16.9,30.1,0.0,4.8,11.6,43.0,11.0,22.0,62.0,50.0,1015.8,1013.2,1.0,1.0,23.4,28.2,0,1,0,0,0
10.8,19.2,11.2,1.4,8.4,28.0,7.0,15.0,92.0,52.0,1020.2,1018.5,4.0,4.0,13.8,18.5,1,0,0,0,1
7.2,21.0,0.0,6.2,11.1,50.0,28.0,13.0,44.0,30.0,1030.0,1024.9,1.0,0.0,14.2,20.3,0,0,1,0,0
13.3,29.1,0.0,7.4,12.8,43.0,9.0,22.0,42.0,34.0,1012.6,1008.8,1.0,2.0,21.5,26.5,0,0,0,1,0
11.0,20.8,2.6,2.4,6.0,61.0,20.0,37.0,80.0,64.0,1010.7,1008.0,6.0,7.0,15.9,19.1,1,0,0,0,1
7.1,17.3,5.8,3.0,10.2,33.0,20.0,9.0,60.0,45.0,1021.4,1020.8,1.0,4.0,11.5,16.6,1,0,1,0,0
12.0,21.5,0.0,4.6,3.7,43.0,17.0,13.0,46.0,40.0,1012.9,1007.6,4.0,7.0,16.5,21.3,0,0,0,0,1
15.3,26.1,0.0,3.4,4.7,48.0,26.0,31.0,16.0,14.0,1024.4,1019.0,7.0,8.0,19.9,26.0,0,1,0,0,0
12.5,24.2,0.0,2.8,4.6,37.0,17.0,13.0,32.0,26.0,1018.6,1016.7,6.0,7.0,18.2,22.8,0,0,0,0,1
9.0,28.4,0.0,7.4,12.4,37.0,15.0,20.0,49.0,40.0,1019.0,1014.5,2.0,6.0,21.5,27.0,0,0,1,0,0
13.1,37.1,0.0,9.8,12.9,50.0,31.0,17.0,12.0,6.0,1014.2,1008.6,0.0,0.0,28.5,36.2,0,0,1,0,0
16.9,23.5,0.6,3.6,8.4,43.0,15.0,22.0,66.0,63.0,1013.8,1012.5,3.0,4.0,21.6,22.3,0,1,0,0,0
18.3,33.0,0.0,9.4,11.7,33.0,13.0,17.0,53.0,34.0,1018.6,1014.4,0.0,1.0,22.9,30.8,0,1,0,0,0
11.6,21.3,0.0,2.8,5.1,50.0,19.0,26.0,50.0,45.0,1019.4,1013.6,3.0,7.0,15.1,19.5,0,0,0,0,1
10.5,18.5,2.0,1.2,2.6,20.0,6.0,9.0,96.0,83.0,1026.8,1025.7,8.0,7.0,12.7,16.8,1,0,0,0,1
13.0,39.0,0.0,11.8,13.5,37.0,30.0,28.0,15.0,17.0,1011.6,1009.1,2.0,2.0,33.0,34.2,0,0,0,1,0
12.6,25.0,0.0,4.8,6.3,41.0,11.0,24.0,64.0,39.0,1020.1,1016.7,7.0,4.0,18.7,24.3,0,0,1,0,0
12.4,25.3,0.0,8.0,12.0,41.0,11.0,26.0,50.0,47.0,1013.3,1013.0,1.0,1.0,22.5,23.5,0,0,1,0,0
22.2,40.5,0.0,12.0,12.8,43.0,17.0,19.0,40.0,31.0,1010.2,1006.1,1.0,2.0,32.3,35.8,0,0,0,1,0
12.8,27.4,0.0,5.8,12.0,33.0,17.0,15.0,48.0,23.0,1024.5,1020.9,1.0,1.0,18.7,26.8,0,0,1,0,0
18.7,26.2,1.4,4.6,10.4,44.0,19.0,24.0,62.0,48.0,1013.2,1012.2,3.0,3.0,23.7,24.5,1,0,1,0,0
14.4,20.0,0.0,3.0,0.0,37.0,17.0,17.0,40.0,39.0,1018.6,1016.5,8.0,7.0,17.6,19.8,0,0,0,0,1
5.2,23.1,0.0,2.2,10.9,22.0,7.0,9.0,66.0,34.0,1019.4,1015.4,0.0,1.0,14.8,22.4,0,0,1,0,0
15.0,23.2,1.4,4.4,11.9,37.0,15.0,17.0,66.0,52.0,1006.6,1006.9,5.0,3.0,19.4,23.0,1,0,0,1,0
9.5,24.4,0.0,4.2,10.9,37.0,20.0,20.0,61.0,49.0,1016.1,1013.3,1.0,1.0,17.8,23.1,0,0,1,0,0
10.3,15.8,0.0,2.4,0.0,41.0,17.0,20.0,59.0,42.0,1027.0,1022.6,8.0,8.0,12.0,15.3,0,0,0,0,1
14.2,26.3,0.0,6.2,12.2,44.0,7.0,13.0,65.0,50.0,1011.9,1010.0,4.0,8.0,20.3,25.1,0,0,1,0,0
18.5,36.1,0.0,8.0,11.1,63.0,28.0,22.0,30.0,32.0,1013.8,1009.1,7.0,1.0,27.2,29.3,0,0,1,0,0
17.9,32.7,0.0,11.8,13.2,43.0,17.0,17.0,50.0,38.0,1011.3,1007.6,1.0,0.0,22.7,30.7,0,0,0,1,0
15.7,23.4,0.0,7.8,9.6,35.0,15.0,15.0,55.0,64.0,1009.1,1008.8,8.0,7.0,20.4,21.3,0,0,0,1,0
13.6,25.9,0.0,7.6,9.7,52.0,15.0,28.0,69.0,53.0,1003.9,1002.4,7.0,4.0,20.0,23.9,0,0,1,0,0
17.4,25.3,0.0,6.2,8.9,44.0,9.0,19.0,70.0,52.0,1015.8,1012.2,7.0,1.0,19.3,24.8,0,1,0,0,0
9.9,23.5,0.0,2.0,9.1,35.0,19.0,13.0,50.0,28.0,1025.9,1022.8,2.0,1.0,13.4,23.1,0,0,0,0,1
15.3,21.5,4.4,2.4,1.4,70.0,30.0,22.0,86.0,69.0,997.9,997.6,8.0,7.0,17.3,19.8,1,0,0,0,1
9.8,21.6,0.0,3.6,9.2,50.0,28.0,26.0,57.0,36.0,1020.8,1015.9,0.0,0.0,12.8,21.3,0,0,0,0,1
18.5,25.9,16.0,5.4,11.8,39.0,20.0,22.0,60.0,36.0,1004.6,1003.6,7.0,1.0,22.2,25.1,1,0,0,1,0
13.2,21.4,19.6,3.0,8.2,59.0,13.0,41.0,88.0,49.0,1007.5,1009.0,6.0,3.0,15.0,20.6,1,0,1,0,0
12.5,19.7,47.2,0.8,5.7,78.0,20.0,17.0,55.0,84.0,1006.4,1009.0,4.0,7.0,17.5,14.6,1,1,0,0,0
19.5,27.0,0.0,5.6,10.4,39.0,13.0,22.0,70.0,57.0,1012.2,1011.2,5.0,5.0,23.9,25.0,0,1,0,0,0
14.0,27.9,0.0,7.4,12.8,33.0,9.0,13.0,46.0,39.0,1012.7,1009.1,1.0,2.0,20.7,25.9,0,0,0,1,0
19.2,34.6,0.0,7.4,10.3,30.0,9.0,7.0,45.0,23.0,1016.4,1012.7,1.0,1.0,25.8,33.8,0,1,0,0,0
13.0,24.9,0.0,9.8,13.0,44.0,9.0,24.0,53.0,46.0,1019.3,1015.5,1.0,0.0,19.7,22.8,0,0,0,1,0
18.2,33.2,0.0,8.0,7.4,31.0,6.0,17.0,42.0,29.0,1007.9,1008.2,5.0,5.0,27.8,30.7,0,0,0,1,0
17.3,23.5,5.2,3.6,4.5,30.0,11.0,13.0,53.0,59.0,1013.5,1013.2,8.0,6.0,19.2,20.8,1,1,0,0,0
21.0,39.1,0.0,10.6,13.1,39.0,19.0,28.0,55.0,36.0,1010.6,1008.4,1.0,1.0,29.7,36.4,0,0,0,1,0
14.6,29.8,0.0,8.0,11.0,44.0,11.0,31.0,56.0,47.0,1006.4,1006.2,0.0,1.0,24.4,28.5,0,1,0,0,0
10.0,22.0,0.0,7.0,11.7,41.0,22.0,17.0,39.0,22.0,1023.5,1020.1,1.0,0.0,13.9,21.4,0,0,1,0,0
9.6,18.2,0.0,1.6,7.0,35.0,19.0,19.0,72.0,81.0,1013.4,1009.1,1.0,3.0,14.2,15.5,0,0,0,0,1
7.8,19.3,12.6,1.8,9.4,52.0,4.0,2.0,99.0,50.0,1017.8,1015.2,1.0,2.0,9.0,19.2,1,0,0,0,1
16.9,29.8,0.0,9.8,10.7,41.0,13.0,13.0,54.0,38.0,1014.5,1010.0,1.0,7.0,21.3,28.9,0,1,0,0,0
6.3,22.1,0.0,7.0,10.9,39.0,11.0,22.0,56.0,42.0,1026.6,1023.9,2.0,3.0,17.1,20.3,0,0,1,0,0
10.7,21.8,0.0,3.4,6.0,31.0,4.0,19.0,68.0,58.0,1021.8,1020.2,1.0,5.0,17.2,21.0,0,1,0,0,0
15.0,28.8,0.0,6.2,12.4,39.0,19.0,28.0,54.0,41.0,1022.4,1019.9,1.0,6.0,21.8,26.9,0,0,1,0,0
13.6,29.0,0.0,7.2,9.3,33.0,15.0,17.0,32.0,22.0,1017.9,1012.8,5.0,3.0,22.0,28.0,0,0,1,0,0
18.4,29.6,0.0,12.2,12.2,52.0,19.0,20.0,48.0,22.0,1018.0,1014.5,2.0,0.0,21.1,29.0,0,0,0,1,0
7.9,22.0,0.0,5.4,12.0,31.0,15.0,7.0,46.0,28.0,1028.2,1023.8,0.0,0.0,13.7,21.8,0,0,1,0,0
9.1,19.5,2.8,2.4,7.7,24.0,4.0,13.0,82.0,54.0,1023.7,1022.2,1.0,7.0,15.1,18.9,1,0,1,0,0
16.4,39.0,0.0,10.2,12.6,61.0,28.0,28.0,29.0,18.0,1011.4,1008.1,1.0,2.0,28.9,37.2,0,0,0,1,0
12.4,33.1,0.0,10.0,13.1,50.0,17.0,9.0,32.0,13.0,1018.7,1015.5,0.0,0.0,24.8,32.8,0,0,1,0,0
18.3,35.2,0.0,13.2,13.0,65.0,31.0,20.0,38.0,13.0,1010.7,1006.6,0.0,0.0,25.2,33.9,0,0,0,1,0
7.6,18.9,6.2,3.4,6.8,46.0,9.0,28.0,94.0,69.0,1020.7,1020.3,7.0,6.0,12.5,16.6,1,0,0,0,1
8.1,19.6,2.0,0.6,6.0,35.0,15.0,13.0,70.0,51.0,1026.2,1022.5,6.0,7.0,13.6,18.4,1,0,0,0,1
17.5,37.0,0.0,12.0,12.6,37.0,17.0,15.0,47.0,20.0,1015.7,1011.9,0.0,0.0,24.1,35.5,0,0,0,1,0
10.6,20.6,2.8,1.8,6.7,37.0,9.0,19.0,84.0,44.0,1019.8,1012.4,7.0,2.0,13.2,20.4,1,1,0,0,0
9.6,26.4,0.4,6.6,12.2,50.0,15.0,28.0,44.0,30.0,1014.8,1011.9,2.0,2.0,20.4,25.9,0,0,0,1,0
3.9,20.7,0.0,5.0,11.6,30.0,9.0,15.0,54.0,44.0,1024.5,1021.2,2.0,1.0,15.1,18.8,0,0,1,0,0
18.8,35.5,0.0,9.2,12.5,48.0,24.0,22.0,48.0,34.0,1018.4,1014.1,0.0,0.0,24.1,33.5,0,0,0,1,0
14.7,26.4,0.0,9.2,13.2,41.0,11.0,20.0,63.0,44.0,1014.7,1012.4,0.0,0.0,19.2,25.2,0,0,0,1,0
8.8,22.8,0.6,6.2,12.7,48.0,19.0,26.0,42.0,33.0,1023.3,1022.3,3.0,1.0,18.9,21.0,0,0,1,0,0
16.8,37.2,0.0,9.2,11.3,48.0,28.0,28.0,36.0,25.0,1010.0,1005.4,1.0,4.0,26.3,34.5,0,0,0,1,0
10.9,21.0,0.4,1.2,3.5,39.0,17.0,20.0,86.0,83.0,1018.9,1015.4,4.0,6.0,15.0,18.7,0,0,0,0,1
14.3,22.3,0.0,4.0,4.2,46.0,17.0,15.0,79.0,84.0,1013.3,1012.7,6.0,8.0,20.1,18.8,0,0,0,0,1
13.5,30.7,0.0,9.4,11.1,30.0,7.0,17.0,47.0,40.0,1014.6,1012.3,1.0,2.0,24.5,27.7,0,0,1,0,0
11.8,20.0,6.6,4.2,2.8,30.0,2.0,17.0,97.0,65.0,1019.8,1018.6,7.0,5.0,14.1,18.8,1,0,0,0,1
10.7,22.0,0.0,6.6,10.6,37.0,11.0,19.0,64.0,56.0,1013.5,1011.9,5.0,6.0,18.6,19.8,0,0,1,0,0
15.3,25.1,0.0,7.8,12.1,31.0,9.0,17.0,55.0,53.0,1020.4,1017.8,2.0,5.0,22.2,23.1,0,0,0,1,0
21.9,33.5,0.0,8.6,4.8,46.0,15.0,11.0,47.0,31.0,1015.2,1012.0,7.0,7.0,23.9,31.0,0,0,0,1,0
12.5,19.1,37.4,0.8,5.7,72.0,33.0,24.0,50.0,79.0,1006.6,1008.7,4.0,7.0,17.2,15.3,1,1,0,0,0
13.5,28.4,0.0,11.4,11.3,57.0,24.0,35.0,54.0,52.0,1007.7,1009.0,1.0,6.0,23.8,26.6,0,0,0,1,0
19.8,31.0,0.0,9.0,12.1,76.0,30.0,31.0,45.0,28.0,1016.3,1012.1,1.0,3.0,24.3,30.2,0,0,0,1,0
21.8,37.4,0.6,4.2,12.3,39.0,19.0,7.0,60.0,39.0,1009.0,1005.9,5.0,7.0,28.3,36.6,0,0,0,1,0
8.6,19.6,0.0,3.8,10.4,41.0,17.0,19.0,62.0,27.0,1027.9,1023.8,1.0,3.0,12.7,18.6,0,0,0,0,1
5.5,18.8,0.2,3.0,9.7,28.0,6.0,13.0,61.0,57.0,1023.4,1022.0,1.0,3.0,14.6,17.4,0,0,1,0,0
8.9,22.4,0.0,2.0,9.2,19.0,7.0,6.0,80.0,49.0,1025.1,1022.6,1.0,1.0,14.8,21.9,0,0,0,0,1
10.3,26.5,0.0,6.8,12.9,46.0,20.0,24.0,43.0,33.0,1022.2,1019.0,0.0,5.0,19.9,25.2,0,0,1,0,0
22.1,29.6,0.0,11.0,8.9,39.0,7.0,22.0,72.0,63.0,1009.8,1007.0,3.0,7.0,25.7,27.0,0,1,0,0,0
5.7,23.5,0.0,3.4,9.3,50.0,19.0,17.0,39.0,23.0,1022.8,1016.9,1.0,6.0,16.5,23.0,0,0,1,0,0
17.3,31.4,0.0,9.6,13.3,61.0,17.0,15.0,43.0,21.0,1016.9,1013.5,1.0,1.0,22.9,31.0,0,0,0,1,0
13.6,21.9,3.6,3.4,5.4,39.0,13.0,19.0,53.0,64.0,1008.7,1008.1,7.0,7.0,19.9,19.3,1,0,1,0,0
12.5,21.9,1.6,0.6,6.8,22.0,9.0,13.0,94.0,62.0,1021.2,1019.4,6.0,4.0,14.6,20.4,1,0,0,0,1
12.9,23.8,0.0,3.2,9.2,31.0,9.0,9.0,64.0,44.0,1024.9,1020.6,0.0,0.0,16.3,23.3,0,0,0,0,1
7.0,24.4,0.0,4.0,11.2,37.0,19.0,24.0,62.0,45.0,1021.9,1018.0,1.0,7.0,18.4,23.0,0,0,1,0,0
18.9,33.5,0.0,9.2,13.2,39.0,17.0,24.0,40.0,33.0,1011.5,1007.9,0.0,0.0,24.7,31.6,0,0,0,1,0
11.9,19.8,1.4,1.4,4.0,31.0,9.0,24.0,82.0,62.0,1021.3,1018.8,2.0,7.0,15.6,18.5,1,0,1,0,0
9.8,21.5,0.0,4.2,5.7,39.0,15.0,15.0,51.0,29.0,1022.1,1019.0,7.0,7.0,13.4,20.4,0,0,0,0,1
18.7,32.9,0.0,7.4,10.9,35.0,11.0,9.0,56.0,25.0,1018.9,1016.2,2.0,6.0,23.0,32.6,0,1,0,0,0
16.1,38.9,0.0,9.6,13.1,20.0,6.0,9.0,58.0,27.0,1013.7,1010.2,0.0,0.0,25.4,38.0,0,0,0,1,0
7.0,23.3,0.0,6.0,11.6,35.0,9.0,17.0,55.0,51.0,1017.6,1016.1,2.0,1.0,19.3,21.6,0,0,1,0,0
4.1,21.9,0.0,3.2,9.3,33.0,20.0,11.0,56.0,24.0,1034.0,1030.5,0.0,1.0,12.1,21.0,0,1,0,0,0
21.9,39.8,0.0,12.8,12.3,59.0,26.0,17.0,23.0,15.0,1008.4,1004.9,1.0,4.0,30.6,38.8,0,0,0,1,0
7.3,19.1,0.6,2.8,9.3,26.0,9.0,15.0,85.0,60.0,1022.9,1021.2,1.0,3.0,12.9,18.8,0,0,0,0,1
19.5,33.3,0.0,6.0,8.1,48.0,24.0,26.0,55.0,31.0,1017.7,1013.3,1.0,5.0,24.0,32.9,0,1,0,0,0
7.7,17.8,17.6,1.4,4.4,37.0,7.0,15.0,97.0,59.0,1017.0,1016.4,6.0,6.0,10.4,16.2,1,0,0,0,1
19.7,28.4,0.0,6.6,7.3,33.0,11.0,15.0,78.0,51.0,1017.4,1014.1,7.0,5.0,21.2,27.7,0,1,0,0,0
5.8,17.5,0.0,1.8,9.0,20.0,7.0,7.0,92.0,51.0,1027.5,1023.6,1.0,3.0,10.5,17.1,0,0,0,0,1
6.7,24.6,0.0,2.8,6.6,39.0,11.0,19.0,46.0,53.0,1014.0,1011.4,7.0,8.0,16.9,22.3,0,1,0,0,0
