MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
9.4,26.1,0.0,5.0,10.4,31.0,7.0,15.0,40.0,32.0,1017.6,1016.2,0.0,1.0,18.4,23.6,0,1,0,0,0
15.6,32.6,0.0,10.0,13.1,48.0,24.0,26.0,43.0,36.0,1014.7,1010.1,0.0,0.0,22.8,29.9,0,0,0,1,0
11.4,26.5,0.0,7.6,13.0,50.0,20.0,26.0,39.0,28.0,1021.1,1015.7,2.0,4.0,20.4,24.8,0,0,1,0,0
9.9,18.6,4.2,1.6,8.6,41.0,13.0,24.0,80.0,47.0,1018.7,1018.7,3.0,3.0,14.9,17.3,1,0,0,0,1
19.2,37.0,0.0,13.4,12.9,54.0,28.0,11.0,12.0,6.0,1015.4,1010.5,1.0,2.0,29.9,36.3,0,0,1,0,0
9.3,17.8,0.0,2.8,3.2,26.0,15.0,13.0,52.0,40.0,1023.8,1021.1,7.0,5.0,13.2,16.3,0,0,1,0,0
12.4,26.3,0.0,4.4,10.0,33.0,20.0,17.0,46.0,26.0,1027.1,1023.2,1.0,1.0,18.5,25.3,0,1,0,0,0
23.4,35.7,0.0,9.0,11.6,35.0,11.0,15.0,51.0,30.0,1015.7,1012.7,3.0,3.0,27.0,35.5,0,1,0,0,0
10.8,17.8,16.4,1.6,4.9,52.0,9.0,15.0,78.0,84.0,1007.1,1008.9,6.0,7.0,12.6,15.0,1,0,0,0,1
17.1,34.8,0.0,9.0,12.4,57.0,24.0,28.0,49.0,26.0,1019.5,1015.8,0.0,0.0,23.5,34.0,0,0,0,1,0
15.4,27.0,0.0,7.8,12.1,39.0,11.0,19.0,62.0,59.0,1018.4,1016.1,1.0,1.0,21.2,23.9,0,0,1,0,0
10.0,20.0,0.0,1.0,6.6,22.0,9.0,11.0,74.0,50.0,1021.8,1020.6,1.0,1.0,13.7,19.5,0,0,0,0,1
7.0,21.4,0.0,2.2,9.8,26.0,7.0,9.0,73.0,49.0,1029.5,1026.8,1.0,1.0,14.3,20.9,0,0,0,0,1
7.1,21.2,0.0,2.2,9.1,56.0,26.0,33.0,53.0,27.0,1020.5,1014.7,0.0,1.0,13.6,20.8,0,0,0,0,1
12.0,21.0,4.8,2.8,5.7,54.0,13.0,31.0,88.0,66.0,1013.1,1013.2,1.0,3.0,14.9,18.7,1,0,0,0,1
15.0,26.6,0.0,6.0,8.3,44.0,15.0,28.0,57.0,50.0,1007.2,1003.6,7.0,3.0,19.9,25.0,0,0,1,0,0
12.8,19.1,0.0,5.4,8.4,41.0,19.0,20.0,63.0,48.0,1026.0,1024.4,4.0,5.0,15.7,17.7,0,0,1,0,0
10.3,28.2,0.0,6.8,10.9,65.0,24.0,24.0,52.0,27.0,1020.0,1015.2,1.0,0.0,17.9,27.4,0,0,1,0,0
16.1,29.4,0.0,9.8,12.5,41.0,17.0,30.0,57.0,47.0,1009.2,1007.3,0.0,0.0,23.0,27.3,0,0,0,1,0
5.4,17.3,0.0,2.8,2.7,50.0,9.0,9.0,88.0,83.0,1011.0,1006.5,2.0,6.0,11.4,17.2,0,0,0,0,1
11.7,29.4,0.0,8.4,11.8,48.0,7.0,30.0,36.0,53.0,1011.4,1010.9,1.0,6.0,25.6,26.2,0,0,0,1,0
11.6,29.7,0.0,8.0,12.7,39.0,7.0,28.0,36.0,39.0,1012.9,1012.6,1.0,0.0,23.6,26.6,0,0,1,0,0
11.7,16.8,9.0,1.2,0.0,30.0,7.0,15.0,97.0,89.0,1010.6,1009.2,8.0,8.0,13.9,15.3,1,0,0,0,1
19.0,24.6,0.0,4.0,1.6,46.0,15.0,28.0,72.0,55.0,1017.9,1016.6,8.0,7.0,20.0,23.9,0,1,0,0,0
16.3,35.2,0.0,5.0,9.1,33.0,9.0,19.0,57.0,47.0,1013.2,1012.5,3.0,7.0,25.4,31.3,0,0,0,1,0
7.8,21.6,0.0,2.2,9.3,30.0,11.0,15.0,42.0,22.0,1024.6,1022.2,0.0,0.0,13.8,21.1,0,0,0,0,1
2.2,18.0,0.0,3.2,8.0,26.0,7.0,15.0,84.0,51.0,1028.7,1026.2,1.0,3.0,8.5,17.2,0,0,0,0,1
13.5,28.3,0.0,5.6,10.8,35.0,13.0,9.0,58.0,29.0,1027.8,1024.3,1.0,0.0,17.8,28.1,0,1,0,0,0
9.9,18.9,2.2,2.8,7.5,35.0,15.0,20.0,89.0,52.0,1012.4,1011.6,6.0,5.0,13.1,18.5,1,1,0,0,0
20.7,25.2,0.0,9.0,1.2,37.0,7.0,11.0,54.0,59.0,1012.0,1009.0,7.0,7.0,21.7,25.1,0,1,0,0,0
12.2,28.6,0.0,7.4,12.4,35.0,9.0,13.0,56.0,44.0,1019.0,1014.9,2.0,6.0,21.1,25.9,0,0,1,0,0
10.4,26.4,0.0,10.0,11.6,37.0,17.0,22.0,51.0,42.0,1017.9,1014.0,5.0,2.0,21.0,25.0,0,0,1,0,0
19.8,23.6,0.0,5.8,0.5,54.0,33.0,28.0,60.0,89.0,1021.1,1022.1,7.0,7.0,23.3,19.7,0,1,0,0,0
13.1,24.5,0.0,8.0,8.7,35.0,4.0,19.0,61.0,49.0,1016.3,1014.0,6.0,3.0,20.5,22.6,0,0,0,1,0
11.4,21.5,0.0,3.6,9.5,41.0,7.0,19.0,50.0,38.0,1022.8,1021.1,4.0,4.0,18.0,20.9,0,0,1,0,0
20.4,29.5,1.2,8.2,5.5,35.0,13.0,19.0,75.0,57.0,1011.9,1008.9,7.0,7.0,23.6,28.3,1,0,0,1,0
8.6,22.1,0.0,6.6,10.6,48.0,17.0,31.0,55.0,53.0,1013.4,1011.7,5.0,6.0,19.1,20.2,0,0,1,0,0
12.6,27.6,0.0,5.2,11.1,24.0,13.0,13.0,55.0,49.0,1017.2,1014.4,1.0,2.0,19.5,23.1,0,0,1,0,0
5.9,25.9,0.0,5.2,9.5,37.0,7.0,22.0,39.0,35.0,1021.2,1019.4,1.0,7.0,19.0,23.7,0,0,1,0,0
5.3,19.7,0.0,2.2,9.4,26.0,6.0,11.0,74.0,47.0,1024.7,1020.0,1.0,1.0,11.5,19.4,0,0,0,0,1
16.6,31.9,0.0,13.4,13.1,48.0,20.0,19.0,41.0,22.0,1012.9,1009.3,0.0,0.0,21.5,30.9,0,0,0,1,0
16.2,23.6,0.0,2.0,2.4,24.0,7.0,11.0,82.0,60.0,1019.9,1016.4,8.0,5.0,17.7,22.4,0,0,1,0,0
13.4,28.5,0.0,9.2,13.3,56.0,26.0,26.0,34.0,38.0,1022.3,1017.8,0.0,0.0,20.7,25.2,0,0,0,1,0
9.8,21.6,1.2,4.2,10.6,41.0,11.0,24.0,69.0,57.0,1021.9,1018.8,1.0,1.0,15.0,19.5,1,0,1,0,0
8.1,17.8,0.0,4.0,10.3,57.0,41.0,31.0,44.0,29.0,1028.4,1025.2,3.0,1.0,12.3,17.2,0,0,1,0,0
9.0,25.2,0.0,5.6,10.8,26.0,13.0,15.0,66.0,46.0,1022.9,1019.1,1.0,1.0,19.4,24.4,0,0,1,0,0
12.8,27.8,0.0,5.8,12.0,56.0,28.0,17.0,47.0,21.0,1024.9,1021.0,1.0,1.0,19.0,27.0,0,0,1,0,0
8.0,18.4,0.0,2.8,8.2,33.0,22.0,19.0,65.0,42.0,1033.8,1030.5,7.0,5.0,11.9,17.6,0,0,0,0,1
14.6,30.9,0.0,9.8,12.0,39.0,17.0,19.0,45.0,37.0,1017.5,1012.2,1.0,6.0,21.3,28.8,0,0,1,0,0
22.1,28.5,0.0,10.2,0.4,52.0,31.0,28.0,59.0,57.0,1012.2,1009.9,7.0,8.0,24.7,26.3,0,0,0,1,0
21.1,33.4,0.0,6.4,7.3,63.0,31.0,15.0,58.0,40.0,1020.7,1017.5,7.0,7.0,25.2,32.6,0,1,0,0,0
4.2,20.1,0.0,2.4,10.5,31.0,6.0,17.0,73.0,51.0,1020.9,1016.3,0.0,1.0,13.0,19.2,0,0,0,0,1
5.2,21.0,0.0,3.2,8.9,19.0,4.0,4.0,92.0,43.0,1022.5,1017.9,4.0,1.0,10.9,20.4,0,0,0,0,1
6.7,18.4,0.2,2.0,7.2,28.0,11.0,9.0,81.0,67.0,1018.0,1014.5,3.0,3.0,12.0,16.6,0,0,0,0,1
8.2,20.3,0.0,2.6,8.4,28.0,13.0,9.0,68.0,39.0,1020.9,1017.4,5.0,4.0,12.3,19.6,0,0,0,0,1
5.5,18.2,0.0,4.0,0.2,30.0,4.0,11.0,77.0,75.0,1025.9,1024.4,7.0,7.0,11.7,17.0,0,0,0,0,1
8.7,20.3,0.0,4.6,8.4,46.0,15.0,31.0,73.0,47.0,1012.6,1009.2,1.0,7.0,14.2,19.3,0,0,0,0,1
8.8,20.1,0.0,4.0,4.0,46.0,22.0,19.0,54.0,37.0,1021.6,1017.3,7.0,2.0,12.4,19.4,0,0,0,0,1
7.9,21.2,0.6,6.0,10.0,46.0,24.0,30.0,47.0,38.0,1016.1,1016.2,5.0,4.0,17.9,20.2,0,0,1,0,0
13.9,22.6,0.2,4.6,2.4,39.0,15.0,15.0,57.0,79.0,1008.1,1007.3,7.0,8.0,20.6,19.9,0,0,1,0,0
16.0,28.2,0.0,8.0,13.2,35.0,17.0,11.0,46.0,29.0,1020.3,1016.8,1.0,1.0,21.3,27.5,0,0,0,1,0
4.1,21.9,0.0,1.6,8.5,33.0,9.0,17.0,76.0,44.0,1029.5,1027.1,6.0,7.0,11.9,19.7,0,1,0,0,0
14.5,25.9,0.2,2.8,11.1,48.0,19.0,24.0,39.0,36.0,1011.1,1009.9,0.0,1.0,19.7,22.9,0,0,1,0,0
12.5,24.3,0.0,5.2,12.0,39.0,15.0,20.0,45.0,48.0,1017.7,1014.8,0.0,1.0,18.3,22.4,0,0,1,0,0
15.9,31.8,0.0,9.8,13.0,33.0,17.0,19.0,55.0,36.0,1018.7,1014.0,0.0,0.0,20.5,29.1,0,0,0,1,0
6.3,19.3,0.0,1.8,9.6,30.0,11.0,7.0,71.0,51.0,1024.3,1021.9,3.0,1.0,14.7,18.4,0,0,0,0,1
15.2,35.8,0.0,12.0,13.2,39.0,11.0,22.0,25.0,21.0,1008.4,1006.3,0.0,0.0,27.8,32.2,0,0,0,1,0
9.5,22.2,0.0,7.0,11.7,50.0,31.0,22.0,35.0,21.0,1023.8,1020.2,1.0,0.0,14.6,21.3,0,0,1,0,0
11.2,30.2,0.0,6.6,6.2,39.0,20.0,13.0,34.0,20.0,1017.7,1013.7,7.0,7.0,20.5,28.8,0,1,0,0,0
5.4,19.9,0.0,2.4,9.4,28.0,7.0,7.0,69.0,35.0,1029.3,1026.8,1.0,1.0,11.2,19.4,0,0,0,0,1
6.2,18.1,0.0,2.2,4.1,39.0,9.0,22.0,71.0,72.0,1019.0,1016.4,2.0,7.0,12.1,15.7,0,0,0,0,1
6.4,22.8,0.0,2.2,9.5,50.0,33.0,19.0,65.0,40.0,1019.6,1016.1,1.0,7.0,15.1,22.5,0,0,0,0,1
14.4,24.9,0.0,4.0,6.3,37.0,20.0,11.0,45.0,38.0,1019.8,1016.8,1.0,7.0,18.3,23.3,0,0,0,0,1
20.0,33.3,0.0,9.6,12.7,39.0,13.0,22.0,51.0,40.0,1012.8,1008.9,1.0,1.0,26.1,32.6,0,0,0,1,0
8.2,18.1,0.0,1.4,7.3,30.0,11.0,11.0,80.0,54.0,1033.5,1028.8,6.0,1.0,11.9,17.6,0,0,0,0,1
19.3,33.9,0.0,9.2,3.5,43.0,9.0,13.0,38.0,43.0,1012.1,1006.8,7.0,7.0,24.9,27.0,0,0,1,0,0
14.1,22.0,8.0,5.8,5.5,74.0,15.0,30.0,83.0,66.0,1000.1,995.9,7.0,7.0,16.6,20.4,1,0,1,0,0
10.3,27.8,0.0,7.2,12.6,31.0,9.0,19.0,54.0,45.0,1022.9,1019.7,1.0,6.0,20.6,24.5,0,0,1,0,0
14.5,22.2,0.0,5.0,2.5,33.0,22.0,19.0,74.0,56.0,1015.3,1013.2,5.0,8.0,16.9,21.4,0,1,0,0,0
16.4,38.0,0.0,11.0,11.9,35.0,19.0,11.0,27.0,11.0,1015.9,1013.1,0.0,0.0,29.1,37.3,0,1,0,0,0
14.3,19.8,5.8,3.8,8.2,31.0,9.0,13.0,71.0,42.0,1022.0,1021.7,5.0,3.0,15.3,18.8,1,0,0,0,1
15.3,16.8,0.0,5.0,0.0,56.0,30.0,24.0,46.0,85.0,1013.2,1009.6,8.0,8.0,15.4,12.9,0,0,0,0,1
17.3,30.9,0.0,10.6,13.3,57.0,19.0,20.0,45.0,22.0,1013.9,1010.7,1.0,0.0,22.0,30.6,0,0,0,1,0
13.4,19.0,36.2,3.0,5.3,46.0,20.0,24.0,74.0,52.0,1010.8,1010.3,5.0,6.0,15.3,16.9,1,0,0,0,1
11.7,30.8,0.0,4.0,9.7,31.0,13.0,9.0,55.0,28.0,1023.8,1020.0,0.0,0.0,20.7,29.9,0,1,0,0,0
18.1,35.7,0.0,10.8,13.1,35.0,11.0,15.0,50.0,31.0,1012.8,1008.5,1.0,0.0,24.1,33.8,0,0,0,1,0
15.1,23.7,0.0,9.0,8.9,43.0,7.0,20.0,54.0,52.0,1013.6,1012.4,7.0,6.0,20.5,21.5,0,0,0,1,0
18.8,30.7,0.0,7.4,12.5,43.0,11.0,31.0,61.0,34.0,1010.5,1009.0,1.0,3.0,23.5,29.2,0,0,0,1,0
17.5,35.5,0.0,10.4,11.6,41.0,11.0,28.0,38.0,31.0,1012.4,1008.9,1.0,5.0,29.5,34.3,0,0,0,1,0
16.2,28.1,0.0,10.0,11.5,54.0,15.0,35.0,53.0,45.0,1010.3,1008.8,4.0,1.0,21.5,25.7,0,0,0,1,0
16.4,27.7,0.0,10.2,13.1,43.0,19.0,22.0,47.0,42.0,1011.1,1008.7,1.0,0.0,21.9,25.9,0,0,0,1,0
14.3,25.5,0.0,8.8,10.1,54.0,17.0,35.0,45.0,36.0,1017.8,1016.3,0.0,1.0,19.8,23.2,0,0,0,1,0
17.2,36.1,0.0,8.0,11.6,37.0,15.0,22.0,52.0,34.0,1013.8,1011.7,0.0,5.0,27.7,33.7,0,0,0,1,0
14.3,28.2,0.0,5.0,10.3,35.0,19.0,15.0,52.0,29.0,1026.8,1023.3,0.0,0.0,20.1,27.8,0,1,0,0,0
6.4,20.7,0.0,1.8,7.0,22.0,6.0,9.0,80.0,39.0,1024.1,1019.0,0.0,6.0,11.1,19.7,0,0,0,0,1
11.4,23.3,0.0,3.2,4.2,30.0,7.0,15.0,93.0,63.0,1022.5,1021.4,8.0,7.0,16.2,21.8,0,1,0,0,0
21.1,33.1,0.8,6.6,11.6,43.0,9.0,22.0,61.0,51.0,1012.5,1010.6,3.0,4.0,27.1,29.9,0,0,0,1,0
19.4,24.5,6.4,14.4,3.9,57.0,11.0,20.0,78.0,67.0,1001.7,1002.7,7.0,7.0,22.5,20.9,1,0,0,1,0
5.8,17.7,0.0,3.2,3.0,30.0,11.0,17.0,75.0,68.0,1022.2,1019.0,7.0,7.0,10.4,14.8,0,0,0,0,1
12.7,34.7,0.0,7.4,11.7,33.0,7.0,20.0,28.0,24.0,1021.8,1018.9,0.0,1.0,25.9,30.7,0,0,1,0,0
15.3,25.9,0.0,10.2,13.2,39.0,13.0,19.0,60.0,50.0,1017.3,1013.6,1.0,3.0,20.4,24.9,0,0,1,0,0
10.0,24.5,0.0,7.0,9.0,37.0,13.0,20.0,57.0,50.0,1008.2,1006.4,6.0,7.0,20.8,22.0,0,0,1,0,0
14.2,18.0,10.2,4.4,3.1,63.0,35.0,37.0,94.0,75.0,1006.2,1011.3,8.0,2.0,16.4,15.6,1,0,1,0,0
1.5,16.0,12.2,0.4,8.8,26.0,7.0,15.0,91.0,45.0,1028.5,1028.6,1.0,3.0,7.2,15.4,1,0,0,0,1
20.3,33.7,0.0,10.2,5.2,57.0,6.0,31.0,47.0,50.0,1014.2,1011.8,7.0,3.0,23.6,31.4,0,0,0,1,0
12.8,22.6,0.0,2.2,8.3,28.0,7.0,15.0,66.0,49.0,1011.6,1010.1,3.0,2.0,17.6,20.8,0,0,1,0,0
15.2,24.0,0.8,5.0,7.3,63.0,28.0,33.0,66.0,51.0,1011.1,1010.1,6.0,7.0,21.1,22.8,0,1,0,0,0
7.3,18.6,0.0,2.4,1.3,50.0,20.0,19.0,51.0,95.0,1009.6,1006.3,7.0,8.0,17.2,13.5,0,0,0,0,1
11.2,19.8,9.0,1.0,5.0,41.0,7.0,15.0,94.0,71.0,1017.1,1018.4,5.0,5.0,15.6,17.2,1,0,0,0,1
8.2,20.1,0.0,2.6,9.3,35.0,15.0,17.0,53.0,34.0,1026.9,1023.3,0.0,0.0,11.9,20.1,0,0,0,0,1
12.7,28.4,0.0,5.4,11.0,30.0,9.0,15.0,62.0,40.0,1025.8,1021.8,1.0,1.0,20.5,26.8,0,1,0,0,0
20.0,30.4,0.0,8.0,13.0,46.0,17.0,26.0,68.0,53.0,1012.4,1010.3,1.0,1.0,21.5,27.1,0,0,0,1,0
17.1,37.3,0.0,11.0,11.7,43.0,20.0,28.0,38.0,22.0,1013.0,1009.6,1.0,1.0,27.4,34.4,0,1,0,0,0
10.3,26.9,0.0,9.4,11.2,48.0,2.0,28.0,60.0,37.0,1017.8,1014.9,6.0,1.0,18.1,25.0,0,0,0,1,0
8.7,23.0,0.0,2.8,9.9,26.0,7.0,9.0,62.0,50.0,1027.9,1025.0,1.0,1.0,16.2,22.2,0,0,0,0,1
11.6,33.8,0.0,6.8,12.2,31.0,6.0,19.0,52.0,27.0,1017.9,1013.0,0.0,1.0,20.9,32.1,0,0,1,0,0
1.8,16.7,0.0,3.2,10.2,33.0,6.0,17.0,66.0,36.0,1025.3,1022.4,0.0,5.0,10.3,15.6,0,0,0,0,1
8.6,21.6,0.0,6.8,8.8,28.0,4.0,13.0,59.0,39.0,1023.2,1020.6,3.0,5.0,15.8,20.5,0,1,0,0,0
9.2,23.2,0.0,4.4,6.2,35.0,4.0,26.0,71.0,56.0,1024.9,1022.2,5.0,5.0,16.5,21.7,0,1,0,0,0
12.8,26.8,0.0,9.0,12.6,44.0,15.0,30.0,51.0,36.0,1009.1,1010.0,4.0,1.0,22.3,24.5,0,0,0,1,0
19.7,27.0,2.8,1.6,0.4,24.0,6.0,13.0,77.0,52.0,1016.0,1013.9,7.0,7.0,22.3,26.6,1,1,0,0,0
10.9,32.0,0.0,3.8,9.4,22.0,7.0,9.0,39.0,18.0,1021.4,1017.4,1.0,5.0,21.8,31.5,0,1,0,0,0
11.9,29.8,0.0,7.2,11.0,35.0,6.0,26.0,60.0,43.0,1017.6,1014.8,5.0,2.0,21.7,28.3,0,1,0,0,0
15.5,36.1,0.0,11.4,12.7,37.0,11.0,17.0,32.0,26.0,1015.0,1012.8,0.0,0.0,28.9,32.1,0,0,0,1,0
8.8,29.3,0.0,4.8,10.0,41.0,6.0,22.0,35.0,27.0,1018.1,1014.5,3.0,3.0,21.0,27.3,0,0,1,0,0
20.3,42.4,0.0,11.4,13.0,41.0,19.0,9.0,29.0,14.0,1008.0,1001.7,1.0,1.0,30.4,41.8,0,0,0,1,0
13.6,24.1,0.0,6.4,5.8,57.0,31.0,39.0,61.0,73.0,1010.7,1010.0,6.0,7.0,22.4,20.6,0,0,1,0,0
17.5,30.8,0.0,6.6,11.8,39.0,28.0,24.0,59.0,44.0,1016.9,1013.8,1.0,2.0,24.1,29.9,0,0,0,1,0
20.3,25.1,20.2,4.8,0.3,37.0,9.0,19.0,92.0,70.0,1002.6,1004.0,7.0,7.0,21.4,23.8,1,0,0,1,0
17.1,31.6,0.0,11.6,11.5,78.0,37.0,19.0,58.0,26.0,1020.3,1017.2,1.0,0.0,19.1,30.1,0,1,0,0,0
15.9,36.7,0.0,9.4,10.9,59.0,15.0,26.0,38.0,24.0,1016.9,1013.0,6.0,6.0,26.8,34.4,0,0,0,1,0
18.0,23.0,5.0,3.6,4.5,63.0,9.0,17.0,94.0,65.0,1009.8,1008.0,8.0,5.0,18.8,21.9,1,0,1,0,0
11.4,23.4,2.6,1.6,4.4,43.0,17.0,22.0,65.0,42.0,1009.0,1006.8,4.0,5.0,17.7,22.6,1,1,0,0,0
10.6,17.3,1.0,2.4,5.1,48.0,17.0,24.0,82.0,56.0,1016.5,1017.2,5.0,6.0,14.1,15.7,0,0,0,0,1
11.5,19.1,4.8,3.0,0.2,30.0,13.0,9.0,86.0,87.0,1011.2,1010.5,7.0,8.0,15.6,17.4,1,0,0,0,1
17.2,26.6,0.0,5.0,10.0,41.0,24.0,30.0,67.0,58.0,1010.1,1008.1,4.0,5.0,23.5,25.5,0,1,0,0,0
10.2,26.9,0.0,3.6,9.7,30.0,13.0,13.0,41.0,23.0,1022.7,1019.3,1.0,3.0,19.6,25.7,0,1,0,0,0
13.3,24.6,0.0,6.2,8.7,30.0,17.0,15.0,65.0,39.0,1022.0,1018.9,7.0,7.0,16.6,23.9,0,1,0,0,0
11.1,23.4,0.0,4.4,13.1,35.0,11.0,19.0,61.0,44.0,1018.7,1017.4,1.0,1.0,18.5,22.8,0,0,1,0,0
13.0,26.3,0.0,7.0,13.3,41.0,9.0,26.0,52.0,48.0,1019.2,1017.1,1.0,0.0,21.4,23.1,0,0,1,0,0
13.4,23.2,4.0,5.6,10.1,30.0,11.0,15.0,71.0,47.0,1011.0,1009.8,1.0,3.0,18.0,22.5,1,0,1,0,0
22.3,39.5,0.0,11.2,9.4,54.0,24.0,26.0,16.0,17.0,1007.3,1007.5,6.0,6.0,31.4,34.3,0,0,0,1,0
12.6,23.7,0.0,4.8,9.4,56.0,26.0,31.0,54.0,30.0,1029.9,1025.5,1.0,0.0,17.0,23.3,0,1,0,0,0
8.6,17.4,0.0,2.0,9.3,63.0,30.0,28.0,46.0,36.0,1028.7,1025.0,4.0,5.0,12.6,16.5,0,0,1,0,0
11.7,23.0,0.0,4.2,10.9,30.0,11.0,15.0,62.0,51.0,1015.8,1013.4,1.0,1.0,18.0,22.0,0,0,1,0,0
16.6,24.0,1.6,5.8,10.6,35.0,17.0,19.0,59.0,39.0,1019.3,1017.9,4.0,1.0,18.6,22.5,1,1,0,0,0
21.3,38.7,0.0,13.6,11.5,80.0,41.0,35.0,44.0,17.0,1014.5,1012.3,1.0,0.0,26.4,37.8,0,0,0,1,0
16.1,35.3,0.0,9.0,10.8,33.0,6.0,24.0,66.0,40.0,1013.1,1009.0,1.0,7.0,24.5,34.1,0,1,0,0,0
19.8,30.3,0.0,9.8,10.5,41.0,4.0,19.0,52.0,51.0,1015.2,1012.7,1.0,1.0,24.5,26.5,0,0,0,1,0
4.7,20.9,0.0,2.6,8.2,22.0,6.0,7.0,79.0,44.0,1025.3,1022.4,1.0,2.0,11.8,20.7,0,0,0,0,1
