,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
19,25.4,33.5,0.0,13.6,3.7,46.0,9.0,28.0,46.0,52.0,1012.0,1009.8,4.0,7.0,28.9,29.7,0,0,0,1,0
20,21.8,30.7,0.0,8.0,5.9,56.0,24.0,19.0,71.0,63.0,1008.6,1006.2,7.0,7.0,24.4,27.3,0,0,0,1,0
21,20.3,36.0,18.0,8.2,10.5,94.0,13.0,7.0,89.0,50.0,1008.6,1006.7,7.0,4.0,24.7,33.4,1,0,0,1,0
22,22.1,34.7,8.6,8.6,12.4,50.0,11.0,15.0,46.0,23.0,1008.6,1008.3,2.0,6.0,28.1,33.2,1,0,0,1,0
23,19.7,37.3,0.0,14.2,13.4,28.0,13.0,6.0,19.0,10.0,1013.1,1011.8,1.0,1.0,26.4,35.0,0,0,0,1,0
24,23.8,39.9,0.0,12.6,13.2,31.0,17.0,7.0,50.0,16.0,1014.6,1012.1,0.0,1.0,28.7,38.7,0,0,0,1,0
25,27.0,38.7,0.0,14.2,13.0,46.0,24.0,7.0,45.0,22.0,1015.2,1012.6,1.0,3.0,29.0,36.4,0,0,0,1,0
26,26.2,38.5,0.0,14.6,13.3,39.0,15.0,19.0,37.0,17.0,1014.4,1011.5,0.0,2.0,29.6,37.0,0,0,0,1,0
27,25.0,39.5,0.0,14.6,13.6,52.0,19.0,20.0,31.0,14.0,1014.6,1011.2,0.0,1.0,29.9,38.4,0,0,0,1,0
28,25.1,39.3,0.0,15.8,13.2,44.0,20.0,20.0,34.0,18.0,1013.8,1010.5,0.0,1.0,29.9,37.5,0,0,0,1,0
29,25.2,38.5,0.0,16.2,13.1,44.0,24.0,20.0,35.0,18.0,1015.2,1011.9,1.0,2.0,29.0,36.9,0,0,0,1,0
30,24.8,40.8,0.0,13.4,11.3,30.0,9.0,9.0,34.0,16.0,1012.9,1009.8,5.0,3.0,30.1,38.9,0,0,0,1,0
31,27.6,40.3,0.0,14.4,10.9,57.0,17.0,9.0,32.0,20.0,1010.4,1007.1,5.0,2.0,32.0,38.5,0,0,0,1,0
32,23.6,40.4,0.6,11.8,12.2,54.0,9.0,11.0,42.0,17.0,1008.4,1005.0,1.0,2.0,29.9,38.7,0,0,0,1,0
33,24.1,41.4,1.6,12.6,12.3,39.0,17.0,7.0,50.0,21.0,1007.0,1003.5,0.0,4.0,28.2,38.8,1,0,0,1,0
34,27.2,43.4,0.0,14.2,12.6,37.0,15.0,7.0,33.0,14.0,1005.9,1003.3,1.0,3.0,32.6,43.0,0,0,0,1,0
35,29.1,43.5,0.0,13.0,12.1,28.0,9.0,13.0,25.0,16.0,1007.5,1005.2,1.0,2.0,35.6,41.4,0,0,0,1,0
36,28.9,41.4,0.0,15.6,12.7,41.0,20.0,19.0,22.0,14.0,1010.4,1008.3,1.0,0.0,32.1,40.0,0,0,0,1,0
37,25.1,42.0,0.0,17.4,13.0,39.0,15.0,13.0,23.0,9.0,1009.9,1007.3,0.0,1.0,31.6,40.4,0,0,0,1,0
38,25.4,36.6,0.0,15.2,10.3,43.0,19.0,13.0,24.0,12.0,1008.6,1006.9,5.0,5.0,26.1,35.4,0,0,0,1,0
39,19.3,28.1,0.0,16.0,7.4,46.0,19.0,24.0,26.0,14.0,1010.2,1008.8,7.0,4.0,19.6,24.9,0,0,0,1,0
40,14.1,25.9,0.0,11.6,12.3,44.0,22.0,24.0,38.0,19.0,1011.9,1010.1,0.0,0.0,14.8,24.1,0,0,0,1,0
41,14.5,30.1,0.0,9.6,10.0,37.0,9.0,13.0,44.0,25.0,1013.2,1010.0,6.0,6.0,17.4,28.4,0,0,0,1,0
42,16.8,23.3,0.6,8.0,2.3,63.0,35.0,35.0,66.0,53.0,1013.8,1012.2,7.0,7.0,18.5,22.4,0,0,0,1,0
43,16.1,19.1,26.0,6.6,0.0,54.0,28.0,19.0,81.0,93.0,1014.3,1013.2,7.0,7.0,17.1,17.0,1,0,0,1,0
44,16.0,24.2,7.0,0.6,6.6,43.0,13.0,24.0,66.0,56.0,1012.1,1011.2,5.0,6.0,18.9,22.7,1,0,0,1,0
45,17.4,19.7,0.0,6.0,0.0,48.0,19.0,20.0,65.0,97.0,1011.2,1010.7,7.0,7.0,19.2,17.1,0,0,0,1,0
46,15.9,20.8,32.6,3.0,0.3,44.0,15.0,19.0,94.0,77.0,1011.9,1010.2,8.0,7.0,16.6,20.6,1,0,0,1,0
47,16.5,27.4,1.6,2.0,10.0,30.0,19.0,15.0,69.0,53.0,1009.0,1006.2,3.0,6.0,20.1,27.0,1,0,0,1,0
48,16.8,30.6,0.0,5.2,10.7,26.0,6.0,13.0,66.0,28.0,1008.7,1007.1,0.0,3.0,22.1,30.0,0,0,0,1,0
49,20.4,34.0,0.0,6.6,11.6,31.0,9.0,4.0,45.0,19.0,1011.0,1009.6,2.0,4.0,25.9,33.1,0,0,0,1,0
50,19.9,31.7,0.0,9.0,12.4,31.0,13.0,11.0,39.0,25.0,1012.5,1010.8,1.0,1.0,23.0,30.3,0,0,0,1,0
51,17.2,34.3,0.0,10.2,12.4,39.0,15.0,9.0,52.0,19.0,1013.3,1011.2,0.0,2.0,22.3,32.3,0,0,0,1,0
52,21.9,35.1,0.0,9.0,10.2,43.0,22.0,24.0,53.0,30.0,1012.8,1010.4,3.0,4.0,25.9,34.0,0,0,0,1,0
53,21.0,34.7,2.0,10.0,9.0,46.0,15.0,22.0,60.0,34.0,1013.5,1011.7,3.0,4.0,25.6,32.9,1,0,0,1,0
54,18.7,33.1,0.8,7.4,12.1,31.0,11.0,9.0,69.0,32.0,1014.9,1013.2,2.0,2.0,23.6,31.7,0,0,0,1,0
55,17.9,33.8,0.0,8.4,12.0,24.0,13.0,7.0,25.0,19.0,1014.7,1013.0,0.0,1.0,24.0,32.4,0,0,0,1,0
56,19.9,33.5,0.0,9.2,12.3,39.0,26.0,7.0,55.0,22.0,1014.5,1011.7,1.0,1.0,22.5,32.3,0,0,0,1,0
57,22.2,36.9,0.0,9.4,12.0,41.0,17.0,19.0,41.0,18.0,1010.9,1008.1,6.0,2.0,25.8,35.8,0,0,0,1,0
58,16.9,32.8,0.0,12.4,10.7,30.0,2.0,11.0,33.0,14.0,1011.4,1010.1,6.0,3.0,20.4,30.4,0,1,0,0,0
59,20.0,31.1,0.0,10.4,3.0,30.0,7.0,6.0,31.0,31.0,1013.4,1012.7,7.0,6.0,23.1,29.3,0,1,0,0,0
60,23.0,38.9,0.0,7.2,8.4,65.0,19.0,28.0,28.0,20.0,1012.8,1008.6,7.0,1.0,25.0,37.5,0,1,0,0,0
61,18.6,24.5,0.0,15.2,7.9,54.0,22.0,24.0,46.0,21.0,1016.0,1015.6,8.0,1.0,18.6,22.9,0,1,0,0,0
62,14.1,24.6,0.0,11.0,11.5,46.0,20.0,17.0,50.0,29.0,1016.9,1014.2,1.0,0.0,15.1,22.5,0,1,0,0,0
63,11.9,26.4,0.0,8.4,12.1,41.0,11.0,9.0,52.0,28.0,1014.8,1012.0,0.0,0.0,16.7,24.9,0,1,0,0,0
64,13.1,29.6,0.0,8.0,12.0,26.0,11.0,7.0,42.0,18.0,1014.6,1012.4,0.0,0.0,18.7,27.8,0,1,0,0,0
65,16.5,33.2,0.0,9.4,12.0,46.0,15.0,11.0,29.0,13.0,1014.2,1012.0,0.0,0.0,22.6,31.8,0,1,0,0,0
66,21.1,33.4,0.0,10.4,11.2,41.0,24.0,9.0,52.0,29.0,1015.8,1013.2,3.0,6.0,22.5,31.3,0,1,0,0,0
67,21.6,31.1,0.0,10.8,4.8,61.0,30.0,11.0,49.0,34.0,1014.9,1013.7,7.0,7.0,24.2,28.5,0,1,0,0,0
68,19.5,31.4,0.0,6.8,10.5,46.0,26.0,19.0,54.0,34.0,1016.9,1014.4,1.0,1.0,21.8,30.2,0,1,0,0,0
69,21.6,32.2,0.0,11.2,5.8,48.0,28.0,20.0,54.0,35.0,1016.2,1013.2,6.0,5.0,23.9,31.2,0,1,0,0,0
70,18.5,29.6,9.2,7.6,6.0,39.0,13.0,6.0,86.0,43.0,1016.1,1013.3,5.0,6.0,20.0,28.8,1,1,0,0,0
71,16.0,24.3,0.0,10.4,11.1,39.0,17.0,13.0,47.0,25.0,1014.5,1012.2,1.0,0.0,17.1,23.3,0,1,0,0,0
72,9.2,24.4,0.0,7.6,10.9,41.0,9.0,15.0,43.0,34.0,1015.1,1012.6,0.0,3.0,16.0,23.2,0,1,0,0,0
73,12.1,25.8,0.0,6.8,11.8,30.0,11.0,9.0,58.0,25.0,1015.6,1013.6,0.0,0.0,15.9,24.4,0,1,0,0,0
74,13.9,29.5,0.0,6.4,11.8,28.0,11.0,9.0,41.0,23.0,1015.8,1012.9,0.0,0.0,20.2,27.7,0,1,0,0,0
75,15.3,32.3,0.0,6.0,11.3,24.0,4.0,9.0,39.0,16.0,1014.7,1012.7,5.0,1.0,21.3,30.8,0,1,0,0,0
76,17.6,33.9,0.0,8.0,11.6,39.0,7.0,6.0,29.0,9.0,1014.5,1011.9,0.0,1.0,23.8,32.7,0,1,0,0,0
77,19.1,34.2,0.0,9.0,11.4,28.0,13.0,7.0,40.0,14.0,1014.7,1011.9,1.0,3.0,22.8,32.6,0,1,0,0,0
78,20.9,34.3,0.0,10.2,7.9,28.0,13.0,13.0,46.0,19.0,1014.4,1011.9,7.0,1.0,21.9,32.8,0,1,0,0,0
79,21.3,35.9,0.0,9.0,10.8,35.0,9.0,15.0,35.0,17.0,1014.5,1012.5,2.0,1.0,24.8,34.7,0,1,0,0,0
80,19.2,37.0,0.0,10.2,11.1,43.0,15.0,20.0,30.0,12.0,1014.9,1013.7,1.0,1.0,25.1,35.6,0,1,0,0,0
81,23.5,36.5,0.0,15.6,7.8,44.0,19.0,20.0,29.0,14.0,1017.3,1016.0,2.0,5.0,25.7,35.6,0,1,0,0,0
82,21.9,36.4,0.0,11.4,6.6,37.0,13.0,9.0,31.0,13.0,1019.2,1016.8,5.0,4.0,25.2,36.3,0,1,0,0,0
83,20.8,31.2,0.2,11.4,10.3,33.0,13.0,11.0,46.0,18.0,1021.3,1019.3,3.0,1.0,22.5,30.8,0,1,0,0,0
84,15.9,31.0,0.0,9.8,11.4,37.0,20.0,6.0,52.0,23.0,1021.2,1018.9,0.0,1.0,20.6,29.8,0,1,0,0,0
85,16.6,31.6,0.0,7.8,11.1,26.0,13.0,7.0,40.0,18.0,1020.3,1017.3,5.0,6.0,20.6,30.2,0,1,0,0,0
86,17.3,31.0,0.0,7.0,11.1,33.0,17.0,9.0,43.0,24.0,1019.5,1016.3,3.0,1.0,20.4,29.4,0,1,0,0,0
87,18.0,30.6,0.0,8.4,11.2,44.0,15.0,19.0,55.0,36.0,1016.3,1014.1,1.0,6.0,20.4,28.8,0,1,0,0,0
88,19.7,31.8,0.0,8.8,11.2,37.0,19.0,20.0,67.0,40.0,1017.9,1015.1,0.0,6.0,21.9,29.4,0,1,0,0,0
89,21.0,32.8,0.0,6.8,10.3,31.0,19.0,9.0,60.0,36.0,1018.0,1014.8,2.0,6.0,23.6,30.9,0,1,0,0,0
90,15.6,24.3,0.2,8.2,11.2,43.0,17.0,11.0,51.0,30.0,1020.2,1018.0,0.0,0.0,16.3,23.6,0,1,0,0,0
91,9.9,24.6,0.0,7.0,11.2,31.0,11.0,15.0,40.0,17.0,1019.8,1016.3,0.0,0.0,16.9,24.0,0,1,0,0,0
92,10.7,23.3,0.0,6.2,11.0,43.0,17.0,15.0,53.0,23.0,1021.2,1018.6,0.0,0.0,16.4,22.2,0,1,0,0,0
93,9.4,25.6,0.0,7.6,11.2,31.0,13.0,13.0,44.0,26.0,1023.6,1020.0,0.0,0.0,13.8,24.6,0,1,0,0,0
94,13.5,28.4,0.0,5.8,9.0,35.0,24.0,11.0,57.0,32.0,1023.0,1019.8,1.0,3.0,19.9,28.1,0,1,0,0,0
95,17.1,28.7,0.0,6.6,5.5,43.0,15.0,15.0,45.0,32.0,1021.2,1016.9,7.0,7.0,20.1,26.7,0,1,0,0,0
96,16.5,20.6,14.4,6.0,0.0,30.0,7.0,9.0,97.0,76.0,1021.3,1019.3,7.0,7.0,16.9,19.9,1,1,0,0,0
97,16.0,24.4,2.4,0.2,4.7,31.0,4.0,15.0,94.0,63.0,1023.1,1020.2,7.0,5.0,17.6,24.0,1,1,0,0,0
98,16.8,23.9,5.4,2.4,4.2,20.0,4.0,7.0,89.0,68.0,1022.9,1020.2,7.0,5.0,18.5,22.9,1,1,0,0,0
99,16.2,23.9,0.0,1.8,4.4,24.0,6.0,9.0,92.0,71.0,1020.6,1016.4,7.0,7.0,18.9,22.1,0,1,0,0,0
100,14.5,28.4,0.0,2.8,11.1,39.0,15.0,22.0,56.0,23.0,1014.6,1012.0,0.0,1.0,22.0,27.4,0,1,0,0,0
101,14.9,29.4,0.0,8.0,9.8,33.0,13.0,15.0,52.0,22.0,1015.1,1011.2,5.0,2.0,17.3,28.8,0,1,0,0,0
102,11.7,23.8,0.0,5.0,11.0,28.0,11.0,13.0,38.0,27.0,1017.7,1015.7,0.0,0.0,17.2,23.5,0,1,0,0,0
103,11.2,23.8,0.0,5.0,11.0,35.0,7.0,15.0,50.0,29.0,1020.9,1018.2,0.0,0.0,17.9,23.1,0,1,0,0,0
104,11.4,25.6,0.0,5.0,10.9,26.0,7.0,9.0,46.0,25.0,1020.3,1016.3,0.0,0.0,18.9,24.7,0,1,0,0,0
105,13.3,24.1,0.0,5.2,11.2,31.0,13.0,15.0,52.0,23.0,1019.6,1016.1,0.0,1.0,18.0,23.5,0,1,0,0,0
106,11.9,24.0,0.0,6.2,10.9,35.0,19.0,13.0,52.0,33.0,1021.0,1016.8,1.0,1.0,17.2,23.4,0,1,0,0,0
107,12.3,24.6,0.0,5.0,9.9,31.0,15.0,15.0,58.0,30.0,1021.8,1018.0,4.0,1.0,17.9,23.7,0,1,0,0,0
108,12.0,25.9,0.0,4.4,11.0,33.0,20.0,9.0,57.0,28.0,1018.5,1013.7,0.0,4.0,17.5,25.3,0,1,0,0,0
109,16.7,24.6,0.0,7.0,4.3,57.0,6.0,24.0,51.0,36.0,1009.2,1003.6,8.0,6.0,18.5,23.9,0,1,0,0,0
110,12.7,23.4,0.6,5.0,10.6,46.0,13.0,24.0,64.0,36.0,1010.3,1006.0,1.0,5.0,17.1,21.9,0,1,0,0,0
111,11.2,18.4,1.0,5.6,9.0,63.0,22.0,19.0,54.0,37.0,1011.1,1010.7,1.0,6.0,13.1,16.5,0,1,0,0,0
112,5.7,19.7,0.0,4.8,10.3,52.0,9.0,17.0,58.0,34.0,1017.7,1015.2,0.0,1.0,12.6,18.8,0,1,0,0,0
113,12.4,19.9,1.0,4.2,8.0,35.0,17.0,19.0,78.0,41.0,1020.7,1018.6,7.0,3.0,14.7,18.6,0,1,0,0,0
114,6.2,17.0,0.0,4.0,9.6,33.0,4.0,11.0,57.0,34.0,1021.6,1018.9,7.0,2.0,11.4,16.4,0,1,0,0,0
115,6.2,19.3,0.0,3.0,7.8,17.0,7.0,2.0,49.0,31.0,1024.9,1021.6,6.0,6.0,14.0,19.1,0,1,0,0,0
116,6.6,20.6,0.0,2.4,10.6,28.0,7.0,15.0,39.0,29.0,1025.6,1022.5,0.0,1.0,15.2,19.8,0,1,0,0,0
117,7.5,22.8,0.0,4.2,10.7,30.0,9.0,17.0,54.0,22.0,1026.0,1023.5,0.0,1.0,14.8,21.9,0,1,0,0,0
118,8.5,23.3,0.0,4.2,10.7,22.0,11.0,9.0,55.0,25.0,1028.3,1025.8,0.0,1.0,15.6,23.2,0,1,0,0,0
119,9.7,23.1,0.0,4.8,10.4,22.0,7.0,13.0,41.0,18.0,1029.7,1025.9,1.0,2.0,16.4,22.6,0,1,0,0,0
120,5.9,23.9,0.0,4.6,10.6,20.0,9.0,9.0,45.0,25.0,1027.4,1023.0,1.0,3.0,16.2,22.5,0,1,0,0,0
121,7.9,23.5,0.0,4.0,10.4,26.0,9.0,9.0,45.0,25.0,1025.5,1022.7,1.0,1.0,14.8,22.6,0,1,0,0,0
122,7.5,21.7,0.0,4.0,10.5,24.0,9.0,13.0,65.0,27.0,1027.7,1024.3,0.0,0.0,12.6,21.0,0,1,0,0,0
123,6.2,22.2,0.0,4.0,10.5,24.0,4.0,11.0,55.0,27.0,1025.1,1020.7,0.0,0.0,12.9,21.5,0,1,0,0,0
124,7.7,23.2,0.0,3.4,10.4,22.0,6.0,9.0,45.0,25.0,1022.2,1019.1,0.0,0.0,15.2,22.7,0,1,0,0,0
125,10.4,23.4,0.0,4.2,9.3,30.0,17.0,9.0,52.0,27.0,1022.6,1019.2,0.0,4.0,15.1,23.1,0,1,0,0,0
126,9.7,23.2,0.0,4.0,8.7,24.0,13.0,9.0,42.0,29.0,1021.5,1018.0,0.0,4.0,16.3,21.6,0,1,0,0,0
127,9.0,21.2,0.0,3.4,10.2,33.0,2.0,20.0,45.0,30.0,1019.1,1016.4,1.0,4.0,15.6,19.7,0,1,0,0,0
128,5.4,20.4,0.0,4.6,10.0,31.0,6.0,15.0,51.0,35.0,1019.4,1016.6,0.0,3.0,13.4,19.2,0,1,0,0,0
129,7.5,21.2,0.0,3.4,10.4,37.0,9.0,19.0,50.0,32.0,1019.6,1016.6,1.0,1.0,15.3,20.2,0,1,0,0,0
130,8.8,20.6,0.0,4.4,7.6,39.0,17.0,17.0,56.0,46.0,1018.1,1016.4,2.0,6.0,15.5,19.9,0,1,0,0,0
131,7.8,19.4,0.0,3.6,6.9,31.0,7.0,17.0,64.0,35.0,1022.3,1018.5,7.0,6.0,12.3,18.5,0,1,0,0,0
132,12.8,14.7,7.6,4.6,0.0,41.0,20.0,17.0,96.0,91.0,1018.7,1015.6,8.0,8.0,13.9,13.7,1,1,0,0,0
133,12.5,15.6,17.6,0.0,0.0,52.0,20.0,26.0,96.0,91.0,1016.1,1014.9,8.0,8.0,13.1,13.2,1,1,0,0,0
134,12.7,20.0,7.8,1.4,7.5,52.0,22.0,28.0,64.0,49.0,1018.2,1016.2,7.0,5.0,15.4,19.5,1,1,0,0,0
135,10.9,20.8,0.2,2.8,10.1,46.0,11.0,20.0,64.0,49.0,1018.5,1015.4,1.0,3.0,14.8,20.4,0,1,0,0,0
136,12.6,22.9,0.0,4.0,10.2,44.0,24.0,19.0,68.0,50.0,1017.5,1015.7,2.0,4.0,16.8,22.4,0,1,0,0,0
137,13.2,22.9,0.0,4.0,9.9,44.0,24.0,19.0,66.0,49.0,1021.2,1019.0,2.0,2.0,16.9,22.6,0,1,0,0,0
138,13.5,21.5,0.0,4.6,6.3,44.0,24.0,17.0,67.0,50.0,1022.6,1019.1,6.0,5.0,15.4,20.8,0,1,0,0,0
139,13.0,21.3,1.0,3.8,2.8,26.0,13.0,2.0,87.0,63.0,1020.8,1018.5,7.0,7.0,13.9,19.9,0,1,0,0,0
140,12.6,16.3,3.6,2.2,0.7,20.0,7.0,7.0,96.0,76.0,1021.5,1018.8,8.0,7.0,12.7,16.1,1,1,0,0,0
141,7.2,15.9,0.0,0.8,9.4,24.0,6.0,13.0,74.0,44.0,1023.1,1020.5,3.0,2.0,10.7,15.6,0,1,0,0,0
142,2.4,15.6,0.0,2.4,9.3,28.0,6.0,11.0,82.0,45.0,1023.7,1021.8,2.0,4.0,7.8,15.3,0,1,0,0,0
143,6.8,17.7,0.0,2.2,9.7,37.0,17.0,15.0,74.0,52.0,1025.6,1023.6,0.0,4.0,11.7,16.9,0,1,0,0,0
144,10.7,15.6,0.0,2.6,0.6,43.0,19.0,13.0,76.0,63.0,1027.7,1025.2,8.0,8.0,11.6,14.8,0,1,0,0,0
145,11.3,13.0,10.0,1.8,0.0,43.0,24.0,20.0,95.0,95.0,1026.5,1023.8,8.0,8.0,11.4,11.9,1,0,0,0,1
146,11.1,13.9,12.0,0.0,0.0,30.0,15.0,13.0,97.0,97.0,1023.8,1021.6,8.0,8.0,12.6,13.6,1,0,0,0,1
147,11.6,18.6,0.2,0.6,8.3,26.0,6.0,6.0,97.0,40.0,1020.4,1017.1,7.0,4.0,12.2,17.5,0,0,0,0,1
148,6.9,17.6,0.0,2.2,9.3,15.0,7.0,11.0,86.0,40.0,1018.4,1015.5,3.0,3.0,10.9,16.6,0,0,0,0,1
149,6.9,16.7,0.0,1.6,4.1,28.0,17.0,9.0,72.0,92.0,1014.4,1011.2,5.0,7.0,11.5,11.9,0,0,0,0,1
150,6.5,14.5,3.4,1.2,3.9,28.0,13.0,17.0,79.0,70.0,1011.3,1010.4,2.0,7.0,10.2,13.8,1,0,0,0,1
151,8.8,15.8,0.0,1.0,8.3,31.0,17.0,22.0,78.0,55.0,1014.9,1013.5,1.0,8.0,11.5,14.0,0,0,0,0,1
152,5.5,14.3,0.8,2.8,6.2,46.0,13.0,24.0,84.0,57.0,1017.4,1015.1,1.0,7.0,8.8,12.9,0,0,0,0,1
153,0.2,12.1,0.0,2.8,9.6,31.0,4.0,11.0,79.0,46.0,1026.6,1024.1,0.0,1.0,5.6,11.6,0,0,0,0,1
154,1.9,12.8,0.0,1.2,6.8,26.0,11.0,7.0,73.0,50.0,1025.4,1021.3,3.0,7.0,6.9,12.1,0,0,0,0,1
155,6.1,18.0,0.0,1.4,7.8,35.0,17.0,15.0,68.0,32.0,1017.6,1012.6,6.0,2.0,8.3,16.9,0,0,0,0,1
156,8.3,19.0,0.2,3.8,8.6,46.0,13.0,22.0,61.0,26.0,1012.1,1009.7,6.0,2.0,10.8,17.7,0,0,0,0,1
157,4.7,14.9,0.0,3.4,2.7,24.0,9.0,13.0,68.0,60.0,1013.0,1011.6,6.0,7.0,7.9,14.1,0,0,0,0,1
158,7.9,17.1,0.6,0.6,8.7,20.0,9.0,9.0,91.0,39.0,1021.0,1020.3,5.0,2.0,9.9,16.6,0,0,0,0,1
159,5.2,17.8,0.0,2.4,8.2,26.0,15.0,9.0,73.0,42.0,1026.2,1024.3,0.0,6.0,10.6,17.6,0,0,0,0,1
160,6.5,17.5,0.0,2.0,9.7,28.0,17.0,7.0,78.0,47.0,1027.3,1024.6,1.0,2.0,10.2,17.2,0,0,0,0,1
161,6.7,17.3,0.0,2.2,8.0,22.0,13.0,9.0,83.0,51.0,1026.2,1023.1,2.0,6.0,10.2,17.1,0,0,0,0,1
162,8.5,18.4,0.0,2.4,7.5,33.0,19.0,15.0,76.0,42.0,1023.2,1018.5,6.0,7.0,12.2,18.4,0,0,0,0,1
163,11.7,20.1,0.0,2.0,3.1,31.0,17.0,15.0,78.0,55.0,1019.6,1016.6,7.0,6.0,13.6,18.9,0,0,0,0,1
164,9.5,20.9,2.0,1.8,9.9,22.0,7.0,7.0,86.0,44.0,1018.8,1017.2,1.0,1.0,13.2,20.1,1,0,0,0,1
165,7.4,22.3,0.2,2.2,9.4,33.0,19.0,17.0,84.0,32.0,1018.7,1015.2,5.0,5.0,12.1,21.8,0,0,0,0,1
166,6.5,16.7,0.0,3.2,9.8,33.0,7.0,15.0,48.0,38.0,1016.3,1014.2,1.0,1.0,11.3,16.4,0,0,0,0,1
167,7.2,16.6,0.0,2.6,1.8,19.0,6.0,4.0,73.0,51.0,1016.3,1013.1,7.0,6.0,9.4,15.5,0,0,0,0,1
168,7.8,12.2,0.2,2.2,0.1,28.0,6.0,17.0,81.0,95.0,1010.3,1006.6,7.0,7.0,9.3,11.6,0,0,0,0,1
169,9.2,14.6,38.8,0.8,0.8,20.0,11.0,6.0,96.0,94.0,1006.7,1005.6,7.0,7.0,11.0,12.3,1,0,0,0,1
170,9.5,16.0,6.4,0.6,3.4,26.0,9.0,11.0,90.0,62.0,1010.0,1009.3,7.0,5.0,11.3,15.0,1,0,0,0,1
171,9.8,20.7,0.0,2.4,3.0,54.0,13.0,28.0,65.0,43.0,1012.9,1007.2,7.0,7.0,14.1,18.9,0,0,0,0,1
172,8.7,17.0,0.0,4.0,9.6,39.0,13.0,19.0,52.0,25.0,1012.4,1011.0,0.0,0.0,12.6,16.7,0,0,0,0,1
173,4.3,16.5,0.0,3.4,8.7,41.0,7.0,20.0,59.0,50.0,1015.9,1013.5,1.0,5.0,10.4,14.9,0,0,0,0,1
174,8.5,14.3,0.0,2.8,5.0,48.0,20.0,24.0,83.0,49.0,1016.0,1015.5,7.0,5.0,10.0,12.6,0,0,0,0,1
