MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
6.3,12.1,16.2,1.8,5.5,59.0,22.0,30.0,83.0,80.0,1020.0,1020.1,5.0,7.0,6.8,10.8,1,0,1,0,0
8.5,28.5,0.0,3.8,6.6,50.0,30.0,20.0,45.0,30.0,1011.7,1008.0,5.0,7.0,18.5,27.6,0,1,0,0,0
8.5,14.0,0.0,3.2,7.5,22.0,11.0,9.0,92.0,63.0,1027.0,1024.0,8.0,7.0,9.6,13.9,0,0,0,0,1
10.0,28.7,0.0,9.4,13.4,41.0,15.0,13.0,21.0,13.0,1014.4,1011.3,4.0,1.0,20.9,27.4,0,0,0,1,0
13.0,18.7,4.5,7.0,10.1,67.0,26.0,30.0,58.0,38.0,1010.0,1011.5,2.0,4.0,14.6,17.5,1,1,0,0,0
8.2,17.1,8.0,0.6,2.9,35.0,26.0,19.0,89.0,74.0,1023.2,1021.3,8.0,5.0,12.0,15.5,1,1,0,0,0
7.8,31.7,0.0,8.4,13.5,41.0,7.0,15.0,29.0,12.0,1013.9,1010.1,2.0,6.0,22.9,29.7,0,0,0,1,0
11.9,14.4,20.6,2.0,5.9,63.0,30.0,37.0,75.0,60.0,1006.6,1008.9,7.0,7.0,13.1,13.8,1,1,0,0,0
7.1,17.2,0.8,3.6,7.8,33.0,11.0,22.0,68.0,51.0,1023.4,1024.3,8.0,4.0,11.8,14.6,0,0,1,0,0
10.1,21.6,0.0,2.6,10.2,33.0,17.0,9.0,67.0,43.0,1027.7,1024.5,3.0,5.0,15.1,20.9,0,1,0,0,0
7.5,26.2,0.0,4.6,9.3,50.0,13.0,31.0,24.0,10.0,1018.9,1015.1,0.0,0.0,15.9,25.2,0,0,1,0,0
10.6,26.5,0.0,4.8,8.9,31.0,9.0,24.0,83.0,48.0,1012.0,1007.2,6.0,5.0,14.1,24.3,0,0,0,1,0
14.1,34.2,0.0,16.0,8.0,56.0,2.0,31.0,34.0,43.0,1009.2,1008.5,5.0,6.0,25.6,28.4,0,0,0,1,0
15.4,35.9,0.0,10.8,13.0,44.0,13.0,17.0,9.0,3.0,1020.5,1017.4,1.0,1.0,25.2,33.6,0,0,1,0,0
0.7,19.2,0.0,2.8,9.8,24.0,6.0,15.0,71.0,34.0,1021.1,1018.6,1.0,3.0,9.9,18.3,0,1,0,0,0
6.3,23.2,0.0,3.2,13.6,30.0,19.0,11.0,62.0,38.0,1018.3,1014.4,2.0,1.0,13.9,21.3,0,0,0,1,0
6.1,17.2,0.0,2.4,8.4,30.0,17.0,17.0,74.0,57.0,1025.3,1022.4,1.0,1.0,11.1,16.1,0,0,0,0,1
7.9,23.8,0.0,5.4,11.7,33.0,13.0,22.0,72.0,38.0,1026.3,1023.3,7.0,1.0,16.1,22.5,0,0,1,0,0
16.6,26.0,0.0,9.0,8.2,83.0,28.0,50.0,29.0,54.0,1005.0,1003.6,7.0,5.0,22.7,20.6,0,0,1,0,0
21.1,29.7,0.0,15.6,2.6,46.0,19.0,22.0,54.0,34.0,1009.8,1008.7,8.0,8.0,25.3,28.6,0,0,0,1,0
4.5,21.2,0.0,7.8,9.4,41.0,7.0,9.0,49.0,27.0,1025.8,1023.1,7.0,1.0,12.0,19.4,0,0,1,0,0
8.6,14.4,0.0,1.6,2.2,24.0,7.0,11.0,57.0,45.0,1035.0,1033.1,7.0,6.0,11.0,13.7,0,1,0,0,0
2.0,12.1,0.2,0.8,0.6,41.0,17.0,19.0,80.0,61.0,1018.6,1012.0,7.0,7.0,7.9,11.7,0,0,0,0,1
14.6,22.8,4.0,1.2,7.2,52.0,33.0,35.0,81.0,42.0,1011.7,1014.8,7.0,7.0,15.9,21.3,1,0,0,1,0
11.4,22.9,2.6,2.2,1.4,46.0,24.0,20.0,76.0,39.0,1013.5,1009.6,8.0,8.0,15.0,22.7,1,1,0,0,0
23.5,38.3,0.0,18.2,13.0,50.0,22.0,9.0,54.0,22.0,1013.2,1011.3,1.0,1.0,25.1,35.4,0,0,0,1,0
2.7,17.4,0.2,2.0,7.3,43.0,15.0,20.0,71.0,53.0,1018.7,1014.7,5.0,8.0,11.9,16.8,0,0,1,0,0
16.0,33.2,0.0,9.8,11.9,46.0,9.0,31.0,57.0,20.0,1008.7,1005.5,0.0,0.0,19.8,30.4,0,0,0,1,0
5.9,21.9,0.0,4.8,7.8,39.0,9.0,15.0,52.0,33.0,1017.3,1016.1,7.0,5.0,14.3,20.2,0,0,0,1,0
12.1,24.9,0.0,12.4,11.7,50.0,31.0,26.0,47.0,14.0,1017.1,1015.4,0.0,0.0,15.4,23.4,0,0,1,0,0
16.1,30.5,0.0,8.0,9.6,46.0,17.0,24.0,57.0,62.0,1015.6,1015.4,2.0,1.0,23.6,26.1,0,0,1,0,0
6.2,14.3,1.0,1.4,6.3,39.0,13.0,15.0,82.0,71.0,1026.9,1027.1,4.0,3.0,10.5,12.3,0,0,0,0,1
17.2,34.5,0.0,12.8,12.5,50.0,15.0,11.0,60.0,25.0,1013.7,1011.9,0.0,3.0,20.7,31.7,0,0,0,1,0
2.5,16.1,2.4,2.4,8.7,37.0,20.0,19.0,54.0,48.0,1026.3,1022.8,1.0,3.0,12.5,15.5,1,0,1,0,0
-1.7,13.3,0.0,1.2,8.8,24.0,9.0,11.0,85.0,51.0,1027.7,1023.1,0.0,5.0,6.5,12.7,0,0,0,0,1
15.7,34.7,0.0,8.0,7.9,37.0,15.0,11.0,47.0,21.0,1010.9,1006.5,3.0,7.0,21.1,33.6,0,0,0,1,0
8.0,17.5,0.0,1.2,0.0,13.0,4.0,7.0,62.0,39.0,1022.7,1020.5,7.0,6.0,12.7,17.1,0,1,0,0,0
9.5,15.1,7.2,1.4,5.6,57.0,33.0,19.0,92.0,77.0,1015.2,1016.6,7.0,7.0,11.2,12.4,1,0,0,0,1
10.2,28.3,0.0,5.8,7.7,37.0,13.0,20.0,64.0,20.0,1015.7,1012.4,2.0,7.0,15.9,27.1,0,1,0,0,0
6.0,20.1,0.0,4.0,10.4,28.0,15.0,6.0,58.0,27.0,1029.5,1026.0,0.0,0.0,11.3,19.7,0,1,0,0,0
15.5,23.4,0.0,12.0,5.8,39.0,17.0,20.0,71.0,48.0,1009.9,1008.2,8.0,3.0,17.0,21.5,0,0,0,1,0
6.9,13.4,20.0,4.0,6.4,50.0,20.0,28.0,97.0,65.0,1015.5,1016.5,7.0,6.0,9.8,12.4,1,0,0,0,1
5.1,15.0,4.6,6.6,7.0,39.0,15.0,20.0,77.0,74.0,1024.1,1025.8,7.0,7.0,10.7,12.7,1,0,1,0,0
7.3,14.7,5.2,13.2,8.8,52.0,22.0,20.0,90.0,58.0,1021.7,1022.7,6.0,6.0,9.8,13.8,1,0,0,0,1
18.7,31.9,0.0,8.2,11.2,43.0,20.0,20.0,50.0,28.0,1010.2,1005.6,2.0,6.0,22.4,30.2,0,1,0,0,0
8.8,25.0,3.2,2.6,9.8,48.0,13.0,31.0,82.0,43.0,1007.0,1005.0,7.0,7.0,14.6,23.1,1,0,0,1,0
3.9,12.2,0.0,2.8,8.0,31.0,13.0,19.0,74.0,55.0,1026.0,1025.0,1.0,6.0,8.3,10.7,0,0,0,0,1
15.3,21.6,0.0,6.8,5.8,35.0,13.0,19.0,88.0,56.0,1018.6,1017.7,7.0,6.0,17.2,20.4,0,1,0,0,0
15.5,27.7,0.4,8.0,1.9,81.0,41.0,30.0,61.0,94.0,999.5,1003.6,7.0,8.0,23.3,15.8,0,1,0,0,0
7.2,20.6,0.0,7.2,10.6,50.0,17.0,28.0,46.0,32.0,1022.7,1020.0,3.0,2.0,13.1,19.7,0,0,0,1,0
7.4,19.7,0.8,6.0,7.7,54.0,17.0,39.0,74.0,56.0,1021.1,1020.9,6.0,7.0,12.7,14.8,0,0,0,1,0
13.7,36.5,0.0,8.2,12.8,44.0,19.0,33.0,35.0,28.0,1011.8,1009.2,0.0,1.0,25.7,31.1,0,0,0,1,0
18.5,35.6,0.0,15.2,13.5,31.0,20.0,7.0,12.0,8.0,1016.3,1013.0,0.0,1.0,25.8,34.0,0,0,0,1,0
7.5,14.0,3.4,0.6,4.1,30.0,15.0,17.0,92.0,81.0,1013.7,1011.1,7.0,8.0,10.3,12.2,1,0,0,0,1
12.8,25.9,0.0,6.4,10.6,31.0,13.0,15.0,52.0,26.0,1019.8,1017.7,1.0,0.0,17.7,25.2,0,1,0,0,0
10.0,18.9,1.4,11.8,12.4,63.0,19.0,26.0,44.0,33.0,1014.5,1016.0,6.0,3.0,12.1,17.6,1,0,1,0,0
3.1,18.9,0.0,3.0,11.8,37.0,26.0,7.0,71.0,34.0,1029.4,1024.6,0.0,1.0,10.1,18.2,0,0,1,0,0
11.4,26.2,0.0,3.4,12.2,46.0,13.0,9.0,70.0,28.0,1019.3,1016.3,3.0,4.0,15.4,23.8,0,0,0,1,0
16.1,32.7,0.0,6.6,9.2,56.0,9.0,9.0,46.0,29.0,1016.2,1012.8,3.0,6.0,24.2,30.8,0,0,0,1,0
6.7,15.5,0.0,4.6,3.1,67.0,9.0,28.0,65.0,93.0,1016.2,1014.9,7.0,8.0,10.2,5.8,0,0,1,0,0
7.0,12.6,4.6,4.0,8.3,57.0,37.0,28.0,90.0,75.0,1012.2,1012.6,6.0,7.0,8.8,11.2,1,0,0,0,1
2.3,14.4,0.0,0.6,9.7,26.0,13.0,9.0,93.0,54.0,1026.0,1023.1,1.0,1.0,6.4,13.7,0,0,0,0,1
12.8,29.0,3.2,1.4,10.7,39.0,9.0,9.0,98.0,33.0,1007.3,1004.9,7.0,2.0,16.3,27.5,1,0,0,1,0
9.5,13.3,4.0,0.6,0.4,39.0,17.0,17.0,100.0,83.0,1024.5,1024.1,8.0,8.0,11.5,12.9,1,0,0,0,1
8.0,19.0,0.0,6.8,7.8,35.0,19.0,19.0,63.0,45.0,1029.6,1026.6,0.0,7.0,13.7,17.1,0,0,1,0,0
12.9,22.5,0.0,6.0,0.9,39.0,20.0,30.0,69.0,62.0,1019.0,1016.8,8.0,7.0,17.1,21.2,0,0,0,1,0
15.2,20.0,14.4,3.6,1.5,26.0,9.0,13.0,94.0,77.0,1012.0,1012.2,8.0,8.0,15.5,18.4,1,1,0,0,0
23.3,35.6,0.0,11.8,9.9,37.0,15.0,15.0,33.0,18.0,1020.5,1018.6,5.0,1.0,26.6,34.4,0,1,0,0,0
15.7,32.8,0.0,6.0,8.6,52.0,19.0,13.0,65.0,34.0,1010.5,1007.3,2.0,7.0,23.5,32.7,0,0,0,1,0
3.5,14.8,0.2,1.0,7.9,24.0,11.0,2.0,87.0,57.0,1028.4,1025.9,5.0,6.0,9.2,14.3,0,1,0,0,0
2.2,14.3,1.6,1.0,3.9,33.0,13.0,20.0,95.0,77.0,1011.4,1008.3,8.0,6.0,9.2,13.0,1,0,0,0,1
9.6,12.7,3.4,0.2,6.3,43.0,24.0,28.0,99.0,65.0,1010.7,1010.0,7.0,5.0,9.8,12.1,1,0,0,0,1
8.6,25.4,0.0,8.0,13.6,33.0,13.0,22.0,68.0,48.0,1016.9,1014.0,1.0,1.0,15.1,23.8,0,0,0,1,0
11.5,16.9,13.4,0.2,0.0,31.0,9.0,6.0,95.0,92.0,1019.2,1016.4,8.0,8.0,12.3,14.4,1,0,0,0,1
14.8,24.4,0.2,3.6,8.2,37.0,11.0,19.0,73.0,47.0,1022.7,1020.7,8.0,1.0,17.7,22.6,0,0,0,1,0
5.1,14.8,0.4,1.4,6.3,24.0,9.0,15.0,97.0,70.0,1031.0,1030.3,8.0,5.0,9.5,14.4,0,0,0,0,1
14.7,21.1,0.0,6.8,7.8,41.0,28.0,30.0,66.0,47.0,1011.8,1010.8,7.0,4.0,16.5,20.2,0,0,1,0,0
5.0,13.6,2.4,2.8,3.2,44.0,24.0,24.0,64.0,76.0,1027.3,1024.1,7.0,5.0,10.4,12.0,1,0,1,0,0
9.2,14.8,7.6,0.4,3.5,37.0,17.0,19.0,95.0,87.0,1009.5,1009.7,7.0,7.0,12.0,14.5,1,0,0,0,1
21.4,41.8,0.0,13.2,11.1,81.0,20.0,13.0,11.0,10.0,1008.0,1005.2,4.0,6.0,36.0,39.5,0,0,0,1,0
7.7,18.2,0.0,2.6,0.6,37.0,7.0,24.0,95.0,55.0,1022.8,1021.6,8.0,8.0,12.0,17.7,0,1,0,0,0
13.0,20.9,0.6,4.6,8.3,28.0,7.0,13.0,89.0,49.0,1020.0,1019.1,7.0,7.0,14.7,20.3,0,1,0,0,0
13.0,21.1,7.8,2.0,3.0,44.0,20.0,30.0,81.0,72.0,1006.8,1008.5,7.0,8.0,20.5,18.7,1,0,0,1,0
18.1,24.0,10.4,12.6,1.4,56.0,15.0,33.0,74.0,81.0,997.9,997.9,7.0,7.0,20.1,21.2,1,0,0,1,0
2.5,12.5,0.0,1.2,2.1,26.0,13.0,15.0,74.0,51.0,1031.3,1027.1,7.0,6.0,6.0,11.5,0,0,0,0,1
9.8,15.0,0.0,1.0,3.6,39.0,19.0,22.0,71.0,62.0,1024.4,1019.8,8.0,8.0,10.4,14.1,0,0,0,0,1
6.4,30.4,0.0,4.6,12.0,26.0,20.0,13.0,65.0,23.0,1024.0,1020.5,4.0,5.0,14.2,29.3,0,0,1,0,0
12.3,18.4,0.0,2.2,6.4,57.0,30.0,30.0,80.0,59.0,1008.3,1009.4,6.0,6.0,14.1,17.6,0,1,0,0,0
16.9,24.6,0.0,18.2,5.0,43.0,13.0,17.0,70.0,36.0,1013.6,1014.3,6.0,7.0,19.4,24.0,0,0,0,1,0
8.9,18.6,0.0,2.8,9.6,44.0,28.0,28.0,80.0,49.0,1024.3,1023.6,3.0,1.0,12.5,18.3,0,0,0,0,1
10.6,20.2,0.2,4.2,7.9,35.0,17.0,7.0,57.0,45.0,1017.5,1015.4,6.0,7.0,14.3,18.9,0,0,1,0,0
11.4,14.2,1.6,4.6,4.6,72.0,24.0,37.0,74.0,51.0,999.8,997.6,7.0,7.0,12.9,13.6,1,0,1,0,0
8.1,15.0,2.0,2.8,5.3,41.0,20.0,28.0,79.0,64.0,1017.8,1018.0,8.0,6.0,10.6,13.9,1,0,1,0,0
2.3,13.0,0.0,1.2,4.4,54.0,9.0,20.0,74.0,55.0,1024.9,1020.4,5.0,8.0,8.1,12.8,0,0,0,0,1
13.4,29.2,0.0,6.8,12.1,39.0,26.0,11.0,69.0,28.0,1019.2,1015.0,7.0,0.0,18.1,28.9,0,0,0,1,0
14.1,22.3,0.0,10.2,3.6,52.0,20.0,20.0,27.0,39.0,1020.8,1017.6,6.0,7.0,16.3,18.6,0,0,0,0,1
7.7,25.3,0.0,6.0,12.8,37.0,19.0,17.0,61.0,25.0,1025.5,1022.4,1.0,1.0,14.5,24.3,0,0,1,0,0
4.0,13.6,1.2,0.6,6.4,31.0,13.0,19.0,99.0,66.0,1035.7,1033.4,7.0,2.0,7.7,12.8,1,0,0,0,1
5.6,18.8,0.0,6.1,7.2,56.0,26.0,37.0,55.0,52.0,1014.8,1011.9,2.0,7.0,14.2,17.4,0,1,0,0,0
17.2,25.7,0.0,8.4,8.7,52.0,30.0,33.0,82.0,48.0,1016.7,1015.7,8.0,0.0,18.4,23.7,0,0,0,1,0
6.2,9.9,14.6,4.2,6.3,65.0,20.0,31.0,88.0,81.0,1003.4,1004.9,7.0,3.0,6.6,8.9,1,0,0,0,1
8.0,21.6,0.0,4.6,11.9,52.0,22.0,6.0,60.0,37.0,1019.0,1016.5,0.0,0.0,11.7,20.0,0,1,0,0,0
18.3,30.0,5.8,5.2,4.9,54.0,30.0,30.0,91.0,57.0,1000.4,999.3,8.0,5.0,21.2,27.6,1,0,0,1,0
14.5,31.2,0.0,6.6,13.1,31.0,17.0,11.0,75.0,36.0,1015.0,1014.1,6.0,2.0,16.7,29.1,0,0,0,1,0
26.9,40.9,0.0,23.4,5.4,43.0,19.0,13.0,28.0,24.0,1007.7,1005.0,2.0,2.0,30.4,36.4,0,0,0,1,0
7.7,17.8,0.0,2.6,5.1,33.0,7.0,13.0,67.0,58.0,1021.5,1017.0,7.0,6.0,11.9,16.4,0,0,0,0,1
14.5,24.0,0.0,20.4,10.6,48.0,19.0,28.0,29.0,15.0,1019.6,1018.3,1.0,0.0,17.7,23.0,0,0,1,0,0
14.0,24.5,8.4,2.2,5.3,37.0,15.0,22.0,90.0,49.0,1021.7,1019.1,7.0,4.0,15.9,23.6,1,1,0,0,0
13.1,29.7,0.0,4.0,8.2,43.0,13.0,17.0,28.0,17.0,1014.5,1009.9,7.0,7.0,22.8,28.1,0,1,0,0,0
6.2,23.3,0.0,3.8,10.0,35.0,4.0,24.0,92.0,56.0,1020.2,1019.3,1.0,7.0,12.3,20.0,0,1,0,0,0
10.9,17.5,0.0,2.5,1.1,28.0,11.0,13.0,74.0,48.0,1017.4,1016.0,7.0,6.0,12.2,17.1,0,1,0,0,0
14.2,20.4,1.6,3.6,5.5,41.0,24.0,24.0,97.0,47.0,1014.5,1016.6,8.0,7.0,14.8,18.6,1,0,0,1,0
10.8,29.5,0.0,4.0,9.7,37.0,9.0,20.0,62.0,20.0,1022.8,1019.3,0.0,3.0,17.8,28.9,0,1,0,0,0
6.9,16.7,0.0,2.8,5.5,24.0,11.0,13.0,78.0,42.0,1030.3,1028.5,6.0,6.0,11.5,15.9,0,0,0,0,1
25.5,36.2,0.0,18.2,11.7,50.0,26.0,22.0,42.0,17.0,1010.3,1007.5,6.0,3.0,25.7,34.9,0,0,0,1,0
16.9,31.9,0.0,8.0,12.9,33.0,11.0,7.0,60.0,23.0,1010.4,1007.7,0.0,3.0,22.1,29.6,0,0,0,1,0
7.9,15.9,3.4,0.4,4.7,17.0,7.0,2.0,100.0,55.0,1021.5,1018.0,8.0,3.0,9.2,14.9,1,0,0,0,1
10.5,27.1,0.0,7.6,11.5,39.0,13.0,13.0,67.0,30.0,1018.7,1015.0,1.0,2.0,15.0,26.6,0,1,0,0,0
10.3,30.2,0.0,4.2,10.8,39.0,11.0,26.0,68.0,19.0,1033.9,1029.3,1.0,1.0,17.6,29.0,0,1,0,0,0
6.6,14.5,0.0,2.0,4.3,30.0,15.0,19.0,81.0,81.0,1018.2,1015.6,7.0,7.0,10.8,12.0,0,0,1,0,0
6.4,13.4,0.6,0.6,4.0,30.0,7.0,20.0,64.0,65.0,1027.7,1025.4,7.0,7.0,10.5,12.2,0,0,1,0,0
17.9,40.3,0.0,10.6,13.7,48.0,20.0,33.0,11.0,4.0,1011.3,1008.2,0.0,0.0,31.0,38.7,0,0,0,1,0
11.0,29.3,0.0,7.0,8.4,39.0,2.0,17.0,34.0,22.0,1016.3,1013.9,3.0,6.0,22.3,26.9,0,1,0,0,0
14.5,28.1,0.0,11.0,11.3,43.0,26.0,13.0,61.0,32.0,1021.3,1018.9,1.0,1.0,17.2,26.2,0,1,0,0,0
15.8,32.0,0.0,13.8,10.5,46.0,28.0,20.0,65.0,11.0,1018.2,1015.1,0.0,0.0,18.6,31.3,0,0,0,1,0
17.7,29.5,0.0,12.0,11.1,59.0,20.0,26.0,58.0,30.0,1018.3,1017.8,0.0,0.0,20.4,28.2,0,1,0,0,0
