,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
20,15.3,33.4,0.0,8.8,9.5,59.0,2.0,31.0,60.0,26.0,1012.4,1006.5,1.0,5.0,22.2,32.8,0,0,1,0,0
21,16.4,19.4,0.4,9.2,0.0,26.0,6.0,11.0,88.0,72.0,1010.7,1008.9,8.0,8.0,16.5,18.3,0,0,1,0,0
22,12.8,18.5,25.8,2.8,0.6,28.0,13.0,13.0,91.0,79.0,1014.0,1014.9,8.0,8.0,14.0,16.8,1,0,1,0,0
23,12.0,24.3,0.4,1.2,7.5,26.0,6.0,9.0,74.0,57.0,1020.7,1019.2,7.0,5.0,17.8,22.8,0,0,1,0,0
24,15.4,28.4,0.0,4.4,8.1,33.0,9.0,15.0,85.0,31.0,1022.4,1018.6,8.0,2.0,16.8,27.3,0,0,1,0,0
25,15.6,26.9,0.0,6.8,8.9,41.0,6.0,22.0,65.0,48.0,1019.7,1016.5,2.0,4.0,19.8,25.1,0,0,1,0,0
26,13.3,22.2,0.2,6.6,2.3,39.0,20.0,17.0,70.0,55.0,1021.0,1018.6,7.0,7.0,16.5,21.2,0,0,1,0,0
27,12.9,28.0,0.0,4.4,10.7,52.0,6.0,11.0,61.0,31.0,1019.2,1014.8,5.0,7.0,18.8,26.7,0,0,1,0,0
28,15.1,24.3,0.0,7.0,0.4,39.0,7.0,17.0,69.0,80.0,1019.0,1017.1,7.0,7.0,18.9,19.7,0,0,1,0,0
29,13.6,24.1,0.4,2.6,0.5,30.0,6.0,6.0,83.0,49.0,1017.2,1013.3,8.0,7.0,17.3,23.2,0,0,1,0,0
30,15.1,20.4,22.6,2.4,0.2,41.0,6.0,20.0,82.0,90.0,1015.0,1014.1,8.0,8.0,17.0,16.3,1,0,0,1,0
31,11.6,26.3,4.2,1.6,12.0,41.0,6.0,9.0,66.0,46.0,1013.9,1009.5,2.0,2.0,16.7,25.2,1,0,0,1,0
32,16.6,24.2,0.2,6.6,4.7,50.0,13.0,35.0,72.0,60.0,1007.9,1004.6,7.0,7.0,20.5,19.9,0,0,0,1,0
33,13.3,26.5,6.6,3.8,11.8,50.0,20.0,26.0,74.0,40.0,1007.3,1006.3,5.0,2.0,18.8,25.1,1,0,0,1,0
34,14.5,21.8,0.0,8.4,9.8,43.0,11.0,30.0,69.0,63.0,1015.0,1015.3,7.0,1.0,18.6,20.5,0,0,0,1,0
35,16.3,26.8,0.0,6.0,6.3,39.0,13.0,9.0,78.0,54.0,1018.8,1016.1,8.0,7.0,18.6,24.5,0,0,0,1,0
36,17.2,25.8,0.0,4.2,8.8,41.0,6.0,6.0,70.0,74.0,1014.5,1011.5,6.0,7.0,21.5,22.6,0,0,0,1,0
37,16.5,28.2,4.0,4.2,8.8,39.0,7.0,13.0,76.0,42.0,1014.8,1011.4,8.0,1.0,18.0,26.3,1,0,0,1,0
38,15.0,29.4,0.0,6.6,11.1,43.0,9.0,24.0,78.0,24.0,1010.8,1008.5,7.0,7.0,20.6,28.6,0,0,0,1,0
39,14.9,24.8,0.0,10.4,10.0,35.0,11.0,6.0,58.0,37.0,1011.7,1010.4,7.0,7.0,19.3,22.9,0,0,0,1,0
40,11.8,18.5,0.6,4.8,2.3,35.0,9.0,15.0,60.0,63.0,1018.0,1017.4,8.0,6.0,13.8,16.4,0,0,0,1,0
41,11.7,21.5,0.0,4.2,7.3,41.0,15.0,24.0,66.0,51.0,1021.1,1019.6,7.0,5.0,15.7,19.4,0,0,0,1,0
42,9.6,20.3,0.0,5.0,3.6,39.0,22.0,20.0,70.0,49.0,1021.9,1019.3,7.0,7.0,15.8,19.2,0,0,0,1,0
43,8.9,27.1,0.0,4.4,12.7,35.0,6.0,11.0,63.0,37.0,1018.1,1012.5,1.0,2.0,15.8,25.0,0,0,0,1,0
44,10.1,29.9,0.0,6.8,8.8,41.0,2.0,13.0,63.0,36.0,1012.6,1010.2,1.0,8.0,17.4,29.1,0,0,0,1,0
45,15.5,21.1,5.4,6.4,0.9,31.0,6.0,7.0,93.0,86.0,1010.1,1008.6,8.0,8.0,16.6,20.0,1,0,0,1,0
46,10.8,21.7,1.4,2.8,10.6,48.0,13.0,20.0,59.0,40.0,1017.6,1016.8,1.0,4.0,15.3,20.8,1,0,0,1,0
47,7.5,20.9,0.0,6.6,8.7,39.0,13.0,20.0,61.0,43.0,1020.6,1018.3,6.0,7.0,15.3,19.8,0,0,0,1,0
48,12.8,21.0,0.0,6.4,0.8,22.0,7.0,6.0,72.0,54.0,1018.0,1015.6,8.0,8.0,16.1,20.0,0,0,0,1,0
49,12.6,23.1,3.4,1.6,2.3,30.0,4.0,13.0,97.0,74.0,1015.8,1014.1,8.0,7.0,15.3,20.4,1,0,0,1,0
50,14.8,29.5,6.4,1.8,8.1,41.0,6.0,22.0,81.0,48.0,1012.9,1008.3,2.0,7.0,21.0,28.2,1,0,0,1,0
51,19.9,22.0,11.0,4.4,5.9,76.0,41.0,30.0,92.0,62.0,996.5,996.8,8.0,3.0,20.6,19.6,1,0,0,1,0
52,9.2,20.4,17.4,7.8,10.2,39.0,9.0,20.0,59.0,49.0,1009.5,1009.1,1.0,7.0,14.9,18.8,1,0,0,1,0
53,12.4,24.4,0.0,6.2,12.1,44.0,7.0,13.0,69.0,43.0,1012.8,1009.7,6.0,4.0,15.0,22.5,0,0,0,1,0
54,11.3,21.7,3.4,8.2,5.6,41.0,11.0,11.0,67.0,52.0,1020.4,1019.1,8.0,3.0,12.4,21.0,1,0,0,1,0
55,9.8,26.3,0.0,5.2,13.0,41.0,6.0,19.0,63.0,35.0,1023.2,1018.0,1.0,1.0,15.3,23.9,0,0,0,1,0
56,14.3,26.7,0.0,7.2,7.1,65.0,7.0,48.0,68.0,64.0,1017.3,1014.3,7.0,7.0,19.8,19.0,0,0,0,1,0
57,15.1,28.3,14.4,8.8,13.2,28.0,6.0,13.0,73.0,44.0,1016.8,1013.4,1.0,5.0,18.3,27.4,1,0,0,1,0
58,14.4,31.6,0.0,6.6,13.6,30.0,6.0,7.0,65.0,30.0,1017.1,1014.2,0.0,2.0,21.5,30.3,0,0,0,1,0
59,15.4,35.0,0.0,9.6,13.0,39.0,6.0,22.0,55.0,18.0,1017.4,1015.0,1.0,1.0,23.4,34.3,0,0,0,1,0
60,13.8,33.5,0.0,11.4,13.6,31.0,7.0,9.0,44.0,20.0,1019.2,1015.6,0.0,1.0,21.9,32.2,0,0,0,1,0
61,13.6,34.2,0.0,8.8,12.8,35.0,2.0,11.0,50.0,20.0,1015.8,1011.6,7.0,6.0,21.9,31.8,0,0,0,1,0
62,14.3,35.0,0.0,7.6,10.5,41.0,2.0,9.0,43.0,14.0,1012.6,1008.7,0.0,1.0,23.0,33.6,0,0,0,1,0
63,15.9,23.4,0.0,12.6,2.2,50.0,20.0,24.0,69.0,55.0,1016.8,1016.3,8.0,7.0,19.2,22.3,0,0,0,1,0
64,16.7,25.3,0.0,6.2,12.5,46.0,24.0,26.0,56.0,45.0,1016.2,1013.0,6.0,7.0,20.3,23.9,0,0,0,1,0
65,12.1,27.5,0.0,7.4,11.7,35.0,7.0,15.0,69.0,40.0,1011.8,1007.4,7.0,2.0,18.6,26.8,0,0,0,1,0
66,14.3,34.1,0.0,6.6,10.5,39.0,6.0,19.0,77.0,34.0,1006.6,1003.3,1.0,1.0,18.9,31.9,0,0,0,1,0
67,16.5,33.9,0.0,9.0,12.6,39.0,11.0,11.0,60.0,36.0,1012.3,1009.5,1.0,1.0,20.8,31.3,0,0,0,1,0
68,16.5,30.3,0.0,10.0,8.1,46.0,7.0,9.0,77.0,44.0,1015.7,1013.4,7.0,1.0,18.1,28.0,0,0,0,1,0
69,17.5,29.9,0.0,6.6,8.8,43.0,13.0,11.0,74.0,45.0,1018.5,1015.9,8.0,1.0,19.3,27.9,0,0,0,1,0
70,14.7,34.2,0.0,6.6,12.8,33.0,6.0,11.0,64.0,25.0,1017.8,1013.3,1.0,1.0,21.3,32.2,0,0,0,1,0
71,17.5,35.8,0.0,9.4,13.3,57.0,6.0,19.0,56.0,24.0,1011.8,1006.5,0.0,1.0,24.7,34.5,0,0,0,1,0
72,20.9,35.7,0.0,13.8,6.9,50.0,4.0,17.0,61.0,28.0,1007.6,1003.0,7.0,2.0,23.6,34.0,0,0,0,1,0
73,17.0,33.8,2.0,9.0,13.5,52.0,6.0,24.0,65.0,35.0,1004.0,1001.8,2.0,3.0,23.0,31.8,1,0,0,1,0
74,16.0,22.8,0.0,12.4,6.0,50.0,13.0,19.0,70.0,57.0,1012.3,1012.3,8.0,6.0,17.0,21.6,0,0,0,1,0
75,15.4,33.8,0.0,5.2,11.1,35.0,7.0,15.0,70.0,26.0,1014.2,1009.0,7.0,1.0,18.0,31.7,0,0,0,1,0
76,17.9,33.2,0.0,10.4,8.4,59.0,15.0,20.0,58.0,62.0,1008.5,1006.1,6.0,7.0,24.5,23.5,0,0,0,1,0
77,15.2,25.1,4.8,6.4,11.6,46.0,20.0,28.0,62.0,42.0,1016.8,1015.0,1.0,1.0,17.1,23.9,1,0,0,1,0
78,15.1,20.4,0.0,9.6,0.1,39.0,17.0,19.0,63.0,55.0,1017.5,1015.8,8.0,8.0,17.8,19.4,0,0,0,1,0
79,15.3,19.6,18.8,5.0,0.0,33.0,9.0,13.0,92.0,88.0,1008.7,1006.0,8.0,8.0,18.0,18.6,1,0,0,1,0
80,17.2,24.7,12.2,1.4,8.1,50.0,19.0,28.0,80.0,71.0,1004.9,1004.0,7.0,8.0,19.4,21.9,1,0,0,1,0
81,15.9,19.9,0.8,5.6,1.6,48.0,17.0,22.0,73.0,58.0,1011.4,1012.1,8.0,7.0,17.4,18.6,0,0,0,1,0
82,10.0,22.5,0.0,4.4,11.6,33.0,11.0,7.0,55.0,46.0,1018.7,1016.8,1.0,2.0,14.7,22.2,0,0,0,1,0
83,9.9,24.4,0.0,5.8,10.8,28.0,7.0,7.0,60.0,38.0,1021.6,1019.2,1.0,4.0,16.2,22.7,0,0,0,1,0
84,10.3,27.8,0.0,6.4,9.9,35.0,6.0,11.0,64.0,29.0,1021.3,1018.1,3.0,6.0,17.0,26.3,0,0,0,1,0
85,15.4,25.7,0.0,6.8,8.2,41.0,9.0,17.0,67.0,32.0,1020.1,1016.9,7.0,7.0,17.6,24.6,0,0,0,1,0
86,12.7,28.8,0.0,7.4,9.0,28.0,4.0,7.0,70.0,28.0,1016.5,1012.4,1.0,5.0,18.3,28.3,0,0,0,1,0
87,13.2,31.3,0.0,6.6,11.6,46.0,4.0,26.0,71.0,28.0,1013.1,1009.5,1.0,4.0,19.7,30.7,0,0,0,1,0
88,15.3,33.2,0.0,9.4,13.2,44.0,4.0,24.0,60.0,18.0,1013.9,1012.0,0.0,1.0,22.4,32.1,0,0,0,1,0
89,17.9,33.9,0.0,10.4,11.8,46.0,6.0,11.0,72.0,22.0,1017.4,1014.6,1.0,1.0,19.8,32.3,0,0,0,1,0
90,18.0,34.9,0.0,9.2,9.9,69.0,6.0,13.0,68.0,29.0,1018.0,1013.7,1.0,6.0,22.2,33.1,0,0,0,1,0
91,17.6,27.8,5.2,10.2,3.6,39.0,13.0,13.0,66.0,49.0,1014.6,1012.8,7.0,8.0,21.4,26.3,1,0,0,1,0
92,16.0,23.8,2.2,5.4,6.2,30.0,11.0,11.0,73.0,49.0,1018.9,1017.1,8.0,7.0,16.5,22.9,1,0,0,1,0
93,14.9,28.8,0.0,5.8,8.1,30.0,7.0,11.0,71.0,44.0,1018.2,1014.5,7.0,2.0,19.1,27.0,0,0,0,1,0
94,17.1,29.6,0.0,5.8,9.2,48.0,9.0,17.0,67.0,38.0,1016.7,1012.8,6.0,7.0,21.7,29.1,0,0,0,1,0
95,18.2,22.6,1.8,8.0,0.0,33.0,7.0,13.0,92.0,76.0,1014.4,1011.5,8.0,8.0,18.5,22.1,1,0,0,1,0
96,16.8,22.8,9.0,2.8,0.3,30.0,7.0,11.0,88.0,71.0,1010.0,1007.8,8.0,8.0,18.4,21.5,1,0,0,1,0
97,13.6,27.4,1.0,2.8,8.0,52.0,6.0,24.0,77.0,41.0,1002.1,997.5,4.0,7.0,18.7,26.5,0,0,0,1,0
98,14.5,24.2,0.0,6.8,5.9,61.0,11.0,20.0,76.0,76.0,999.4,998.9,7.0,7.0,17.9,20.3,0,0,0,1,0
99,12.4,19.9,16.2,5.4,5.6,41.0,7.0,20.0,75.0,58.0,1007.6,1005.0,7.0,7.0,13.6,18.7,1,0,0,1,0
100,10.4,20.9,0.0,4.0,8.9,33.0,15.0,17.0,65.0,51.0,1007.7,1006.8,6.0,6.0,13.8,18.7,0,0,0,1,0
101,9.1,23.1,0.0,5.8,9.6,41.0,17.0,13.0,66.0,37.0,1013.6,1011.4,1.0,7.0,14.0,21.4,0,0,0,1,0
102,8.9,26.0,0.0,5.0,10.7,31.0,7.0,13.0,74.0,34.0,1016.1,1011.7,1.0,5.0,14.6,24.2,0,0,0,1,0
103,14.5,24.2,4.4,6.6,5.9,48.0,9.0,17.0,95.0,60.0,1010.8,1006.8,8.0,5.0,15.8,22.6,1,0,0,1,0
104,12.6,18.2,11.0,3.2,0.4,30.0,13.0,15.0,81.0,73.0,1010.0,1011.0,7.0,8.0,16.3,16.8,1,0,0,1,0
105,8.6,24.2,0.2,2.8,12.7,33.0,11.0,9.0,63.0,37.0,1017.5,1015.1,1.0,1.0,13.7,22.0,0,0,0,1,0
106,10.8,25.2,0.0,5.6,12.6,35.0,7.0,7.0,69.0,32.0,1020.2,1016.7,1.0,1.0,15.0,24.3,0,0,0,1,0
107,11.2,26.1,0.0,7.2,12.6,39.0,7.0,19.0,71.0,40.0,1022.9,1020.0,1.0,1.0,15.3,24.7,0,0,0,1,0
108,12.1,24.1,0.0,7.4,10.2,46.0,9.0,13.0,64.0,46.0,1025.2,1021.4,7.0,1.0,15.4,22.5,0,0,0,1,0
109,10.8,25.8,0.0,6.8,11.7,31.0,7.0,11.0,72.0,42.0,1021.3,1017.4,5.0,4.0,17.2,24.1,0,0,0,1,0
110,11.4,27.1,0.0,5.6,12.1,33.0,6.0,15.0,69.0,38.0,1017.6,1012.8,1.0,2.0,16.9,26.1,0,0,0,1,0
111,12.0,28.9,0.0,7.2,8.2,39.0,2.0,9.0,78.0,31.0,1012.2,1009.1,2.0,7.0,17.4,28.6,0,0,0,1,0
112,16.3,24.8,1.8,7.8,3.8,50.0,4.0,7.0,88.0,56.0,1011.8,1008.4,7.0,7.0,17.5,24.0,1,0,0,1,0
113,12.7,25.1,0.0,7.8,12.4,46.0,20.0,26.0,57.0,32.0,1007.4,1005.4,1.0,1.0,15.7,24.5,0,0,0,1,0
114,12.0,23.8,0.0,10.4,12.4,44.0,15.0,30.0,54.0,34.0,1007.9,1007.2,0.0,1.0,15.1,22.9,0,0,0,1,0
115,11.5,25.9,0.0,5.2,10.2,44.0,9.0,7.0,70.0,35.0,1016.4,1014.3,6.0,2.0,15.8,24.3,0,0,0,1,0
116,13.0,28.2,0.0,5.0,11.6,44.0,4.0,17.0,74.0,27.0,1017.6,1014.4,3.0,6.0,17.4,27.0,0,0,0,1,0
117,14.8,17.3,0.0,7.6,0.8,48.0,13.0,13.0,74.0,78.0,1010.0,1009.9,7.0,7.0,15.7,15.3,0,0,0,1,0
118,7.7,18.4,10.4,5.2,12.0,48.0,24.0,17.0,58.0,34.0,1015.5,1014.5,5.0,1.0,10.6,16.8,1,0,0,1,0
119,4.4,21.8,0.0,6.2,12.1,35.0,15.0,15.0,60.0,31.0,1020.8,1019.3,1.0,1.0,11.7,20.0,0,1,0,0,0
120,7.4,24.4,0.0,6.2,11.6,35.0,7.0,11.0,65.0,37.0,1026.3,1023.2,0.0,2.0,12.2,22.1,0,1,0,0,0
121,8.3,27.3,0.0,5.6,10.1,35.0,6.0,9.0,78.0,28.0,1025.4,1020.4,1.0,1.0,13.8,25.5,0,1,0,0,0
122,10.1,28.2,0.0,6.0,7.3,39.0,6.0,7.0,72.0,28.0,1021.1,1018.2,1.0,7.0,15.6,27.0,0,1,0,0,0
123,12.0,27.6,0.0,6.0,11.0,46.0,7.0,6.0,69.0,35.0,1025.5,1022.2,1.0,1.0,15.7,26.2,0,1,0,0,0
124,12.9,31.8,0.0,6.0,11.3,41.0,6.0,9.0,76.0,24.0,1023.9,1019.3,2.0,3.0,17.4,30.0,0,1,0,0,0
125,9.5,27.4,3.0,4.8,11.5,24.0,6.0,9.0,79.0,39.0,1024.7,1020.7,1.0,7.0,14.0,24.9,1,1,0,0,0
126,12.1,27.8,0.0,5.0,11.5,41.0,7.0,11.0,66.0,33.0,1024.8,1023.1,0.0,1.0,17.8,27.0,0,1,0,0,0
127,12.5,31.7,0.0,6.6,11.2,24.0,6.0,9.0,74.0,28.0,1024.9,1020.4,1.0,1.0,17.2,30.1,0,1,0,0,0
128,13.9,34.7,0.0,6.4,8.5,46.0,11.0,7.0,50.0,18.0,1022.8,1019.3,0.0,3.0,20.2,32.7,0,1,0,0,0
129,13.3,31.7,0.2,7.8,11.0,44.0,6.0,28.0,80.0,23.0,1021.6,1017.6,2.0,5.0,17.5,30.7,0,1,0,0,0
130,13.2,33.1,0.0,8.6,9.7,39.0,7.0,7.0,91.0,18.0,1020.9,1017.7,7.0,1.0,16.1,31.7,0,1,0,0,0
131,12.3,33.8,0.0,7.2,11.3,22.0,9.0,13.0,57.0,15.0,1022.6,1019.1,0.0,1.0,17.9,32.7,0,1,0,0,0
132,13.8,35.2,0.0,6.4,11.2,48.0,7.0,4.0,47.0,15.0,1022.5,1019.3,5.0,2.0,21.4,34.1,0,1,0,0,0
133,11.3,32.3,0.0,9.4,11.4,28.0,4.0,6.0,44.0,17.0,1024.3,1020.7,5.0,2.0,18.2,30.5,0,1,0,0,0
134,11.7,30.2,0.0,7.8,11.2,33.0,9.0,13.0,73.0,22.0,1024.3,1020.6,1.0,0.0,17.7,28.8,0,1,0,0,0
135,15.1,26.2,0.0,9.0,9.8,31.0,4.0,15.0,59.0,48.0,1022.1,1018.7,1.0,4.0,19.7,24.5,0,1,0,0,0
136,13.0,14.8,0.0,8.2,0.0,30.0,9.0,17.0,77.0,62.0,1017.4,1019.3,7.0,8.0,13.3,13.9,0,1,0,0,0
137,11.6,19.6,0.0,2.8,1.6,33.0,6.0,17.0,71.0,64.0,1023.6,1021.8,7.0,8.0,14.0,17.9,0,1,0,0,0
138,12.8,24.9,0.0,2.4,6.2,30.0,6.0,7.0,76.0,44.0,1023.2,1019.3,7.0,6.0,15.5,24.2,0,1,0,0,0
139,15.5,22.4,0.6,4.8,1.9,28.0,6.0,19.0,89.0,68.0,1018.7,1015.4,8.0,7.0,17.1,21.1,0,1,0,0,0
140,13.1,17.4,6.4,2.8,0.0,43.0,11.0,20.0,94.0,93.0,1010.2,1006.5,8.0,8.0,16.4,16.6,1,1,0,0,0
141,12.6,20.2,19.8,2.6,9.1,46.0,17.0,20.0,76.0,50.0,1007.9,1008.4,5.0,4.0,15.1,17.4,1,1,0,0,0
142,4.4,18.3,0.0,4.6,9.6,33.0,7.0,17.0,80.0,36.0,1014.8,1012.6,1.0,2.0,8.4,17.4,0,1,0,0,0
143,4.4,18.2,0.0,3.6,11.0,31.0,7.0,19.0,78.0,35.0,1017.4,1015.0,1.0,3.0,9.2,17.2,0,1,0,0,0
144,7.1,18.5,0.0,3.4,10.0,57.0,9.0,22.0,90.0,30.0,1015.1,1011.3,6.0,6.0,8.8,18.2,0,1,0,0,0
145,4.2,18.9,0.0,6.4,10.8,50.0,6.0,31.0,60.0,34.0,1011.2,1009.3,3.0,2.0,11.2,18.1,0,1,0,0,0
146,9.6,18.8,0.0,6.4,10.0,57.0,19.0,26.0,54.0,42.0,1012.7,1013.0,2.0,5.0,13.1,16.5,0,1,0,0,0
147,3.5,21.8,0.0,6.0,10.3,22.0,7.0,11.0,72.0,34.0,1023.9,1021.2,0.0,1.0,8.7,21.2,0,1,0,0,0
148,5.3,23.3,0.0,3.6,5.6,83.0,2.0,37.0,90.0,26.0,1018.0,1010.5,1.0,8.0,9.5,22.5,0,1,0,0,0
149,7.0,14.3,2.6,9.6,9.7,63.0,26.0,33.0,68.0,40.0,1010.3,1012.7,1.0,3.0,9.1,13.7,1,1,0,0,0
150,0.4,18.9,0.0,4.8,9.6,22.0,6.0,7.0,77.0,33.0,1021.2,1019.1,0.0,1.0,5.2,17.6,0,1,0,0,0
151,3.2,21.4,0.0,3.2,10.6,26.0,7.0,7.0,76.0,27.0,1025.2,1022.3,0.0,1.0,8.2,20.5,0,1,0,0,0
152,5.9,21.8,0.0,2.8,9.3,35.0,7.0,11.0,70.0,35.0,1028.0,1024.1,1.0,5.0,12.9,20.8,0,1,0,0,0
153,8.1,20.5,0.0,3.8,7.8,31.0,11.0,11.0,66.0,48.0,1027.8,1024.0,1.0,5.0,14.9,19.5,0,1,0,0,0
154,6.9,18.9,0.0,4.2,4.1,39.0,15.0,9.0,68.0,45.0,1028.2,1025.4,5.0,4.0,13.8,17.8,0,1,0,0,0
155,5.6,19.5,0.0,2.8,6.8,17.0,9.0,6.0,69.0,49.0,1025.7,1021.8,6.0,4.0,14.3,18.6,0,1,0,0,0
156,7.2,22.9,0.0,2.2,9.5,26.0,4.0,6.0,82.0,28.0,1023.1,1019.2,1.0,1.0,14.0,22.2,0,1,0,0,0
157,7.1,23.4,0.0,3.4,10.2,39.0,2.0,7.0,72.0,29.0,1021.0,1016.9,0.0,1.0,12.7,22.4,0,1,0,0,0
158,6.1,24.1,0.0,4.6,6.1,35.0,6.0,11.0,75.0,32.0,1019.2,1015.8,7.0,3.0,11.5,23.7,0,1,0,0,0
159,7.1,19.8,2.0,3.2,7.7,39.0,13.0,15.0,96.0,56.0,1018.4,1013.8,5.0,2.0,10.7,19.1,1,1,0,0,0
160,5.6,18.0,5.2,3.8,9.3,31.0,9.0,20.0,70.0,40.0,1020.8,1019.6,1.0,1.0,12.4,17.9,1,1,0,0,0
161,5.4,20.7,0.0,3.2,10.8,28.0,7.0,9.0,66.0,36.0,1027.2,1023.9,1.0,2.0,12.3,20.4,0,1,0,0,0
162,6.3,19.3,0.0,3.4,10.6,31.0,9.0,13.0,65.0,39.0,1027.9,1024.4,1.0,1.0,12.6,18.8,0,1,0,0,0
163,5.3,21.0,0.0,4.6,6.3,26.0,7.0,7.0,77.0,44.0,1027.2,1023.3,7.0,2.0,12.0,20.4,0,1,0,0,0
164,7.9,19.7,0.0,3.2,8.3,48.0,17.0,11.0,58.0,43.0,1027.3,1024.1,3.0,6.0,14.0,19.1,0,1,0,0,0
165,8.4,16.1,0.0,3.0,4.9,35.0,13.0,22.0,69.0,51.0,1029.5,1027.4,6.0,7.0,13.6,15.2,0,1,0,0,0
166,8.1,18.7,0.0,4.4,7.1,33.0,11.0,30.0,66.0,65.0,1028.2,1024.2,4.0,7.0,13.5,15.6,0,1,0,0,0
167,2.4,20.6,0.0,2.8,10.1,30.0,9.0,7.0,77.0,34.0,1024.8,1021.0,1.0,2.0,10.6,19.8,0,1,0,0,0
168,5.6,18.9,0.0,3.8,8.0,33.0,13.0,22.0,79.0,49.0,1025.8,1023.5,7.0,6.0,12.5,17.7,0,1,0,0,0
169,2.5,21.2,0.0,2.0,7.9,28.0,7.0,9.0,82.0,55.0,1023.7,1019.8,4.0,4.0,9.2,17.6,0,1,0,0,0
170,3.8,21.7,0.2,2.8,6.5,44.0,2.0,20.0,99.0,34.0,1011.9,1006.7,7.0,7.0,7.9,20.2,0,1,0,0,0
171,7.9,18.7,0.0,5.8,5.8,59.0,26.0,31.0,68.0,51.0,1003.2,997.7,6.0,6.0,14.4,16.6,0,1,0,0,0
172,4.3,11.3,7.2,4.4,5.6,57.0,26.0,22.0,75.0,60.0,1006.3,1008.1,3.0,6.0,7.1,8.8,1,1,0,0,0
173,-1.8,14.8,0.0,1.4,7.0,28.0,2.0,19.0,80.0,40.0,1024.2,1020.5,1.0,7.0,5.3,13.9,0,1,0,0,0
174,3.8,13.8,0.0,2.8,0.8,31.0,6.0,26.0,67.0,54.0,1020.6,1018.5,7.0,7.0,10.5,12.4,0,1,0,0,0
